04-01-2022 ,13:02:29 ,       13781.83, 250  ,            10  , 32  , 111  ,- 38.7452 ,- 426.1252 ,- 621.1302 ,- 406.9975 ,- 460.5997 ,- 429.8336 ,- 457.2890 ,- 453.1005 ,- 440.2063 ,- 425.1717 ,- 406.4254 ,- 359.9673 ,- 299.0500 ,- 248.1930 ,- 194.9196 ,- 3.6197 ,- 145.7853 ,- 189.5574 ,- 207.2220 ,- 231.8862 ,- 276.4473 ,- 295.9662 ,- 298.9021 ,- 298.2774 ,- 297.1563 ,- 285.8237 ,- 260.4067 ,- 233.5892 ,- 207.6297 ,- 480.0397 , 81.6954 ,- 191.7075 ,
04-01-2022 ,13:02:30 ,       13782.347, 250  ,           10  , 32  , 111  ,- 43.9891 ,- 445.9268 ,- 648.1680 ,- 422.9887 ,- 473.9772 ,- 444.6381 ,- 471.0282 ,- 467.0501 ,- 453.5937 ,- 436.7575 ,- 418.2676 ,- 370.3465 ,- 307.4040 ,- 253.1410 ,- 195.3930 , 5.3655 ,- 137.5431 ,- 185.1848 ,- 205.6637 ,- 233.3788 ,- 282.0298 ,- 303.3306 ,- 306.9602 ,- 307.3744 ,- 306.3618 ,- 295.9958 ,- 269.3327 ,- 241.8971 ,- 217.4631 ,- 499.5093 , 80.3080 ,- 198.3190 ,
04-01-2022 ,13:02:30 ,       13782.812, 250  ,           10  , 32  , 111  ,- 27.4718 ,- 434.5975 ,- 638.8409 ,- 418.6523 ,- 474.3751 ,- 442.4649 ,- 471.8205 ,- 467.2474 ,- 454.3696 ,- 437.9542 ,- 419.3723 ,- 371.1388 ,- 308.4988 ,- 255.1201 ,- 197.8653 ,- 0.6904 ,- 149.4182 ,- 194.5974 ,- 212.8768 ,- 238.6390 ,- 285.2451 ,- 305.3952 ,- 308.7520 ,- 308.0517 ,- 306.8484 ,- 295.3317 ,- 269.8982 ,- 240.4308 ,- 213.4555 ,- 495.2386 , 86.6499 ,- 198.7037 ,
04-01-2022 ,13:02:31 ,       13783.329, 250  ,           10  , 32  , 111  ,- 5.4181 ,- 417.3668 ,- 623.8557 ,- 411.0446 ,- 469.7164 ,- 438.2205 ,- 466.7805 ,- 463.1641 ,- 450.2961 ,- 434.1602 ,- 415.8578 ,- 368.5679 ,- 306.9076 ,- 254.2292 ,- 198.0560 ,- 12.7069 ,- 166.1031 ,- 205.9135 ,- 220.2840 ,- 242.5875 ,- 285.0577 ,- 304.3136 ,- 306.7629 ,- 305.6320 ,- 303.2615 ,- 292.0999 ,- 264.8253 ,- 235.7393 ,- 208.9020 ,- 484.8101 , 84.3716 ,- 198.0297 ,
04-01-2022 ,13:02:31 ,       13783.845, 250  ,           10  , 32  , 111  ,- 39.8334 ,- 450.0233 ,- 652.3598 ,- 426.3586 ,- 478.7345 ,- 446.1175 ,- 475.6770 ,- 471.8337 ,- 458.1537 ,- 441.5509 ,- 422.9854 ,- 374.4988 ,- 311.0829 ,- 256.6062 ,- 198.5327 , 2.4362 ,- 145.7853 ,- 192.4111 ,- 211.7064 ,- 237.9388 ,- 284.8703 ,- 305.4939 ,- 308.9492 ,- 308.3410 ,- 307.4303 ,- 296.1865 ,- 270.0856 ,- 243.0708 ,- 218.4659 ,- 503.8819 , 81.8926 ,- 200.8111 ,
04-01-2022 ,13:02:32 ,       13784.31, 250  ,            10  , 32  , 111  ,- 51.6033 ,- 465.4490 ,- 667.7658 ,- 434.0649 ,- 482.7981 ,- 449.0797 ,- 479.7274 ,- 475.0194 ,- 460.8693 ,- 443.5498 ,- 424.3893 ,- 376.0802 ,- 313.2692 ,- 259.0785 ,- 202.3333 , 5.4641 ,- 143.0401 ,- 192.5064 ,- 213.1694 ,- 241.1837 ,- 290.1667 ,- 311.8752 ,- 315.0182 ,- 315.4062 ,- 314.0188 ,- 303.0314 ,- 275.4413 ,- 247.5684 ,- 222.0166 ,- 515.0074 , 85.4598 ,- 204.7398 ,
04-01-2022 ,13:02:32 ,       13784.824, 250  ,           10  , 32  , 111  ,- 42.5063 ,- 449.6419 ,- 652.0442 ,- 425.3000 ,- 480.8156 ,- 448.6819 ,- 477.8501 ,- 473.8227 ,- 460.1920 ,- 443.5498 ,- 424.6917 ,- 376.4780 ,- 312.9700 ,- 258.5854 ,- 200.9064 ,- 0.2992 ,- 148.2412 ,- 195.0741 ,- 214.3365 ,- 241.0949 ,- 288.2763 ,- 308.4396 ,- 312.4341 ,- 311.4380 ,- 310.7245 ,- 299.4182 ,- 274.1262 ,- 244.8297 ,- 219.1004 ,- 504.8748 , 84.8680 ,- 201.0971 ,
04-01-2022 ,13:02:33 ,       13785.339, 250  ,           10  , 32  , 111  ,- 45.5704 ,- 455.9246 ,- 660.7433 ,- 431.5630 ,- 484.3827 ,- 453.2222 ,- 481.1115 ,- 476.4167 ,- 462.9077 ,- 445.3449 ,- 426.1975 ,- 377.4643 ,- 313.0720 ,- 258.6840 ,- 201.0971 , 4.0964 ,- 143.4313 ,- 191.5563 ,- 211.6078 ,- 238.9908 ,- 287.6122 ,- 308.9295 ,- 312.1349 ,- 312.5032 ,- 310.9185 ,- 299.7043 ,- 272.7158 ,- 244.7311 ,- 218.3738 ,- 509.9411 , 82.5863 ,- 205.6965 ,
04-01-2022 ,13:02:33 ,       13785.854, 250  ,           10  , 32  , 111  ,- 46.4614 ,- 447.6430 ,- 654.3521 ,- 431.0797 ,- 489.5345 ,- 457.0720 ,- 485.9575 ,- 481.7953 ,- 468.7301 ,- 452.6370 ,- 433.3219 ,- 383.9904 ,- 319.0391 ,- 263.7306 ,- 207.0872 ,- 7.4301 ,- 155.7962 ,- 201.3503 ,- 219.5048 ,- 245.1322 ,- 291.4917 ,- 311.5826 ,- 314.7224 ,- 314.0517 ,- 313.3416 ,- 302.0780 ,- 275.1585 ,- 247.9563 ,- 219.7382 ,- 506.0682 , 81.5968 ,- 202.1524 ,
04-01-2022 ,13:02:34 ,       13786.319, 250  ,           10  , 32  , 111  ,- 40.2280 ,- 462.9734 ,- 672.0661 ,- 438.0167 ,- 489.3372 ,- 457.5652 ,- 485.5630 ,- 481.1970 ,- 467.1750 ,- 449.5432 ,- 430.1098 ,- 380.5284 ,- 315.8566 ,- 260.8604 ,- 201.6691 , 5.0729 ,- 147.9453 ,- 195.9289 ,- 215.2144 ,- 242.3245 ,- 290.4495 ,- 311.7766 ,- 314.8210 ,- 315.0182 ,- 313.4402 ,- 302.0780 ,- 274.7837 ,- 246.4933 ,- 220.3760 ,- 518.0880 , 83.2800 ,- 205.0259 ,
04-01-2022 ,13:02:34 ,       13786.834, 250  ,           10  , 32  , 111  ,- 37.8576 ,- 451.1641 ,- 655.6080 ,- 428.3838 ,- 480.6183 ,- 448.4846 ,- 477.4556 ,- 473.1257 ,- 460.1920 ,- 443.2474 ,- 424.2874 ,- 375.4884 ,- 312.0758 ,- 257.4971 ,- 200.8111 ,- 0.2038 ,- 150.0067 ,- 196.1196 ,- 214.8264 ,- 241.0094 ,- 288.1810 ,- 308.6336 ,- 312.1349 ,- 311.5366 ,- 310.8232 ,- 299.7043 ,- 272.6237 ,- 244.2445 ,- 219.0116 ,- 505.3712 , 83.3787 ,- 202.4385 ,
04-01-2022 ,13:02:35 ,       13787.35, 250  ,            10  , 32  , 111  ,- 32.0219 ,- 450.8813 ,- 659.9050 ,- 432.6216 ,- 488.0485 ,- 455.4907 ,- 484.2775 ,- 480.2008 ,- 466.4978 ,- 448.7411 ,- 429.8073 ,- 381.4194 ,- 317.4478 ,- 262.8396 ,- 205.0916 ,- 5.4773 ,- 157.5617 ,- 202.7771 ,- 220.5766 ,- 246.1842 ,- 292.9119 ,- 313.7426 ,- 316.6095 ,- 316.4714 ,- 314.6007 ,- 302.8374 ,- 275.6286 ,- 247.6637 ,- 221.5596 ,- 510.7367 , 81.4981 ,- 205.6012 ,
04-01-2022 ,13:02:35 ,       13787.864, 250  ,           10  , 32  , 111  ,- 36.0756 ,- 446.6895 ,- 653.9313 ,- 428.2852 ,- 484.5800 ,- 452.5317 ,- 481.7066 ,- 477.8107 ,- 464.3641 ,- 447.5443 ,- 428.6041 ,- 380.0353 ,- 316.2544 ,- 261.3568 ,- 203.6648 ,- 2.6466 ,- 151.3809 ,- 197.7371 ,- 216.7760 ,- 243.2878 ,- 290.5448 ,- 311.4807 ,- 315.2188 ,- 314.5350 ,- 313.6309 ,- 302.6500 ,- 276.1941 ,- 247.1771 ,- 221.1059 ,- 507.5575 , 87.6428 ,- 203.9738 ,
04-01-2022 ,13:02:36 ,       13788.329, 250  ,           10  , 32  , 111  ,- 36.4702 ,- 447.7383 ,- 653.6190 ,- 428.2852 ,- 482.6994 ,- 451.3482 ,- 479.7274 ,- 475.4205 ,- 461.5498 ,- 444.4474 ,- 425.3920 ,- 377.1684 ,- 313.7689 ,- 259.8708 ,- 202.3333 ,- 2.5447 ,- 150.3979 ,- 196.4056 ,- 215.2144 ,- 241.6210 ,- 289.4106 ,- 310.8955 ,- 314.0254 ,- 314.5350 ,- 313.0490 ,- 301.6046 ,- 275.5333 ,- 248.1536 ,- 220.5568 ,- 507.2616 , 85.2625 ,- 203.8752 ,
04-01-2022 ,13:02:36 ,       13788.845, 250  ,           10  , 32  , 111  ,- 33.6033 ,- 450.3093 ,- 656.5516 ,- 429.5378 ,- 485.1750 ,- 452.7290 ,- 482.1997 ,- 478.5077 ,- 464.3641 ,- 447.3438 ,- 428.0024 ,- 379.2462 ,- 315.5574 ,- 260.6631 ,- 202.1426 ,- 7.0389 ,- 156.9765 ,- 201.4456 ,- 219.2122 ,- 244.6029 ,- 290.6402 ,- 310.7936 ,- 314.3246 ,- 313.6637 ,- 312.7596 ,- 301.6999 ,- 275.3459 ,- 246.0988 ,- 220.6489 ,- 509.1455 , 84.1743 ,- 205.2166 ,
04-01-2022 ,13:02:37 ,       13789.359, 250  ,           10  , 32  , 111  ,- 44.5808 ,- 451.8315 ,- 655.1905 ,- 427.0359 ,- 475.9597 ,- 444.5394 ,- 472.8101 ,- 468.1449 ,- 454.1756 ,- 437.2572 ,- 418.1690 ,- 369.8534 ,- 306.4078 ,- 252.3519 ,- 194.6335 , 9.8597 ,- 136.8560 ,- 186.4209 ,- 208.0012 ,- 236.3574 ,- 286.6653 ,- 309.0281 ,- 311.9377 ,- 312.7925 ,- 311.5958 ,- 299.8917 ,- 273.7514 ,- 245.4149 ,- 218.0089 ,- 504.6775 , 86.1535 ,- 197.7437 ,
04-01-2022 ,13:02:37 ,       13789.824, 250  ,           10  , 32  , 111  ,- 18.7693 ,- 410.2260 ,- 604.0540 ,- 394.1887 ,- 444.2501 ,- 414.9339 ,- 441.4753 ,- 437.7570 ,- 425.2671 ,- 409.4895 ,- 391.6769 ,- 345.8336 ,- 286.1229 ,- 235.1311 ,- 180.7530 , 6.2466 ,- 135.8730 ,- 179.1946 ,- 196.5009 ,- 221.4511 ,- 266.2292 ,- 285.5574 ,- 288.9536 ,- 288.3125 ,- 287.1717 ,- 276.5097 ,- 250.1656 ,- 223.2264 ,- 199.1607 ,- 466.5307 , 85.6603 ,- 182.5119 ,
04-01-2022 ,13:02:38 ,       13790.339, 250  ,           10  , 32  , 111  ,- 6.8022 ,- 396.5197 ,- 592.5307 ,- 390.7202 ,- 441.4753 ,- 412.0736 ,- 438.5098 ,- 435.0676 ,- 423.2287 ,- 406.9942 ,- 389.8687 ,- 344.5481 ,- 285.7251 ,- 235.7262 ,- 182.3672 ,- 0.8877 ,- 141.6658 ,- 181.8576 ,- 197.4741 ,- 220.2215 ,- 263.4873 ,- 282.7103 ,- 285.3733 ,- 285.6988 ,- 284.1700 ,- 273.1859 ,- 246.9700 ,- 221.3689 ,- 196.3398 ,- 457.0950 , 85.3611 ,- 182.1272 ,
04-01-2022 ,13:02:38 ,       13790.854, 250  ,           10  , 32  , 111  ,- 19.2658 ,- 404.5153 ,- 600.9110 ,- 397.0786 ,- 454.9515 ,- 423.4194 ,- 452.6435 ,- 449.8128 ,- 437.8786 ,- 422.5745 ,- 404.8210 ,- 358.4846 ,- 297.8566 ,- 245.8193 ,- 190.1656 ,- 5.7699 ,- 146.8669 ,- 188.0385 ,- 204.1020 ,- 227.9377 ,- 271.2462 ,- 290.0747 ,- 293.4314 ,- 292.7640 ,- 291.4391 ,- 281.2637 ,- 255.6133 ,- 228.1152 ,- 203.4412 ,- 468.0200 , 81.8926 ,- 186.9174 ,
