04-01-2022 ,13:08:14 ,       14126.588, 250  ,           10  , 32  , 111  ,- 488.1307 ,- 851.9544 ,- 1039.9337 ,- 672.8124 ,- 617.7209 ,- 582.7466 ,- 591.8666 ,- 568.5143 ,- 537.8436 ,- 508.1920 ,- 475.8808 ,- 408.8057 ,- 320.3377 ,- 253.1311 ,- 204.6215 , 89.4477 , 46.0274 ,- 9.9715 ,- 45.9485 ,- 87.8598 ,- 157.4500 ,- 184.7080 ,- 198.0330 ,- 207.7218 ,- 215.4675 ,- 218.9261 ,- 217.3809 ,- 212.5711 ,- 212.0976 ,- 822.5232 , 84.3716 ,- 195.8335 ,
04-01-2022 ,13:08:15 ,       14127.053, 250  ,           10  , 32  , 111  ,- 475.6441 ,- 809.1325 ,- 984.7863 ,- 635.5894 ,- 582.5198 ,- 546.4113 ,- 558.8354 ,- 536.7159 ,- 506.4923 ,- 477.6233 ,- 446.9756 ,- 382.5076 ,- 297.2681 ,- 233.8357 ,- 196.1590 , 83.5891 , 45.7348 ,- 5.9770 ,- 40.0044 ,- 79.5354 ,- 145.7228 ,- 171.3568 ,- 183.7119 ,- 193.6933 ,- 201.0280 ,- 203.5300 ,- 202.6292 ,- 198.6938 ,- 198.7135 ,- 776.2590 , 86.2554 ,- 181.0785 ,
04-01-2022 ,13:08:15 ,       14127.567, 250  ,           10  , 32  , 111  ,- 447.7054 ,- 780.1812 ,- 946.2909 ,- 611.3888 ,- 561.3044 ,- 521.8293 ,- 538.1691 ,- 516.9800 ,- 489.2189 ,- 461.8359 ,- 432.7235 ,- 371.6353 ,- 292.1985 ,- 229.6801 ,- 179.0467 , 80.7551 , 44.2619 ,- 5.1222 ,- 37.1770 ,- 75.3272 ,- 138.7267 ,- 162.9141 ,- 175.4565 ,- 184.1196 ,- 191.5332 ,- 194.5974 ,- 192.8582 ,- 188.1371 ,- 185.7864 ,- 741.1467 , 85.1639 ,- 173.7009 ,
04-01-2022 ,13:08:16 ,       14128.083, 250  ,           10  , 32  , 111  ,- 446.7159 ,- 788.5878 ,- 962.3841 ,- 619.9697 ,- 572.6041 ,- 538.5143 ,- 549.3406 ,- 528.1417 ,- 499.2134 ,- 471.5279 ,- 442.0572 ,- 380.1372 ,- 299.4577 ,- 237.4982 ,- 191.6911 , 77.6285 , 36.6115 ,- 14.1534 ,- 46.3365 ,- 84.3551 ,- 149.6943 ,- 175.0883 ,- 187.8905 ,- 197.2735 ,- 204.7103 ,- 207.1398 ,- 206.1996 ,- 202.0176 ,- 199.4434 ,- 750.7927 , 79.0192 ,- 180.6938 ,
04-01-2022 ,13:08:16 ,       14128.598, 250  ,           10  , 32  , 111  ,- 459.4983 ,- 807.8898 ,- 989.3101 ,- 638.0979 ,- 588.6677 ,- 554.9033 ,- 564.1746 ,- 542.1965 ,- 512.7061 ,- 483.7153 ,- 453.4983 ,- 389.3295 ,- 305.2243 ,- 241.3546 ,- 191.5957 , 86.7157 , 45.5376 ,- 8.0679 ,- 42.2466 ,- 82.3398 ,- 149.3162 ,- 175.6768 ,- 188.7848 ,- 198.4341 ,- 206.1634 ,- 209.7075 ,- 208.6423 ,- 204.4604 ,- 203.8127 ,- 772.0804 , 83.3787 ,- 184.1426 ,
04-01-2022 ,13:08:17 ,       14129.063, 250  ,           10  , 32  , 111  ,- 456.5230 ,- 807.7944 ,- 990.4706 ,- 639.5411 ,- 591.9390 ,- 554.8047 ,- 568.3269 ,- 546.4836 ,- 516.9734 ,- 487.9104 ,- 457.4139 ,- 392.7914 ,- 307.4106 ,- 242.6434 ,- 199.9628 , 83.0006 , 40.2411 ,- 12.5359 ,- 45.8499 ,- 85.2329 ,- 152.4362 ,- 178.5239 ,- 191.4708 ,- 201.3371 ,- 209.0697 ,- 211.8938 ,- 211.4598 ,- 208.0768 ,- 206.9985 ,- 782.5253 , 82.3891 ,- 188.4560 ,
04-01-2022 ,13:08:17 ,       14129.578, 250  ,           10  , 32  , 111  ,- 499.9203 ,- 855.7780 ,- 1038.3556 ,- 670.9779 ,- 611.6716 ,- 569.0239 ,- 587.7143 ,- 564.3258 ,- 533.5729 ,- 503.3986 ,- 471.6660 ,- 404.3575 ,- 316.0637 ,- 249.9651 ,- 207.3798 , 91.7951 , 49.4598 ,- 6.4537 ,- 42.2466 ,- 84.1809 ,- 153.8565 ,- 181.1738 ,- 194.3541 ,- 204.5294 ,- 212.3640 ,- 215.9771 ,- 214.9349 ,- 210.5196 ,- 208.5470 ,- 824.7128 , 82.2905 ,- 192.9601 ,
04-01-2022 ,13:08:18 ,       14130.093, 250  ,           10  , 32  , 111  ,- 515.2803 ,- 868.7808 ,- 1055.7277 ,- 683.8031 ,- 622.8760 ,- 586.8956 ,- 596.8113 ,- 572.3050 ,- 540.6611 ,- 510.4934 ,- 478.1920 ,- 410.3871 ,- 323.4215 ,- 254.8144 ,- 203.2900 , 85.0521 , 46.9118 ,- 7.8806 ,- 43.6110 ,- 85.8444 ,- 156.6938 ,- 184.2149 ,- 198.1316 ,- 208.6883 ,- 217.5979 ,- 220.9185 ,- 221.1387 ,- 216.8746 ,- 214.9218 ,- 837.9489 , 78.7233 ,- 198.8023 ,
04-01-2022 ,13:08:18 ,       14130.607, 250  ,           10  , 32  , 111  ,- 513.9915 ,- 867.3473 ,- 1051.2006 ,- 680.9133 ,- 621.0908 ,- 583.1444 ,- 597.0085 ,- 573.6003 ,- 542.2129 ,- 511.9893 ,- 479.9970 ,- 413.5498 ,- 326.1076 ,- 258.7727 ,- 205.3809 , 84.7595 , 45.6362 ,- 9.0181 ,- 44.7781 ,- 87.2483 ,- 157.6373 ,- 185.0993 ,- 198.6281 ,- 208.8823 ,- 216.6281 ,- 220.4451 ,- 219.5409 ,- 215.2111 ,- 214.8297 ,- 828.2963 , 83.5792 ,- 199.0916 ,
04-01-2022 ,13:08:19 ,       14131.072, 250  ,           10  , 32  , 111  ,- 516.4704 ,- 885.1369 ,- 1072.0510 ,- 696.2469 ,- 630.7104 ,- 592.5242 ,- 605.4184 ,- 581.2770 ,- 549.3011 ,- 518.4858 ,- 485.9214 ,- 417.4063 ,- 328.0966 ,- 258.8714 ,- 204.8122 , 91.4039 , 48.1874 ,- 8.9260 ,- 45.4619 ,- 88.3003 ,- 159.9091 ,- 187.7524 ,- 201.6133 ,- 211.9760 ,- 220.5042 ,- 223.3908 ,- 223.1114 ,- 218.8308 ,- 219.2911 ,- 852.4772 , 83.9737 ,- 202.1557 ,
