04-01-2022 ,13:04:18 ,       13889.91, 250  ,            10  , 32  , 111  ,- 114.8187 ,- 522.7203 ,- 723.4755 ,- 464.0551 ,- 493.9170 ,- 465.1893 ,- 486.4737 ,- 478.5307 ,- 460.8035 ,- 441.2780 ,- 419.3953 ,- 367.5947 ,- 299.6615 ,- 242.4527 ,- 185.2341 , 41.7732 ,- 75.5277 ,- 126.6214 ,- 151.6801 ,- 183.2417 ,- 237.6626 ,- 260.6171 ,- 266.6796 ,- 270.2303 ,- 271.1969 ,- 264.1711 ,- 245.0105 ,- 224.2160 ,- 203.5497 ,- 551.8853 , 87.9420 ,- 187.8872 ,
04-01-2022 ,13:04:18 ,       13890.425, 250  ,           10  , 32  , 111  ,- 146.2817 ,- 534.0594 ,- 722.8475 ,- 461.5498 ,- 482.1241 ,- 450.0890 ,- 473.9181 ,- 464.5811 ,- 446.7356 ,- 426.8945 ,- 405.7449 ,- 355.2397 ,- 288.7234 ,- 234.0429 ,- 180.3848 , 47.6351 ,- 61.6932 ,- 114.5458 ,- 140.9623 ,- 173.5102 ,- 227.7305 ,- 249.3240 ,- 256.3333 ,- 259.1015 ,- 261.3108 ,- 255.4292 ,- 237.5870 ,- 218.1535 ,- 202.4582 ,- 552.9800 , 81.9946 ,- 184.0571 ,
04-01-2022 ,13:04:19 ,       13890.94, 250  ,            10  , 32  , 111  ,- 117.3929 ,- 521.6715 ,- 722.1111 ,- 463.8611 ,- 495.6003 ,- 467.1619 ,- 488.2523 ,- 480.3257 ,- 463.1312 ,- 443.9772 ,- 422.2030 ,- 371.0533 ,- 303.5410 ,- 247.6012 ,- 190.1787 , 37.9660 ,- 81.2187 ,- 131.8521 ,- 155.8719 ,- 186.2237 ,- 238.3234 ,- 260.4199 ,- 266.1832 ,- 269.2604 ,- 270.5163 ,- 263.4117 ,- 245.5760 ,- 224.5086 ,- 205.4631 ,- 549.6003 , 85.1672 ,- 191.4346 ,
04-01-2022 ,13:04:19 ,       13891.455, 250  ,           10  , 32  , 111  ,- 149.3458 ,- 558.8387 ,- 757.1511 ,- 484.3860 ,- 510.9636 ,- 476.7356 ,- 502.8824 ,- 493.9762 ,- 476.1339 ,- 455.5630 ,- 433.7460 ,- 380.9394 ,- 311.9903 ,- 253.3382 ,- 195.9782 , 45.9748 ,- 72.6806 ,- 128.5250 ,- 156.2598 ,- 190.1721 ,- 246.0790 ,- 268.6686 ,- 275.1355 ,- 277.4862 ,- 279.4325 ,- 272.6303 ,- 252.9963 ,- 232.2314 ,- 213.9322 ,- 580.1066 , 86.8505 ,- 200.9196 ,
04-01-2022 ,13:04:20 ,       13891.92, 250  ,            10  , 32  , 111  ,- 134.3113 ,- 557.1225 ,- 760.6130 ,- 487.4666 ,- 514.5307 ,- 480.7827 ,- 506.6403 ,- 497.6649 ,- 479.2375 ,- 458.8605 ,- 436.3531 ,- 383.1158 ,- 313.6834 ,- 254.7256 ,- 197.1190 , 43.2395 ,- 81.7085 ,- 136.2247 ,- 162.4998 ,- 195.6954 ,- 251.1881 ,- 274.3629 ,- 280.8067 ,- 283.8708 ,- 284.9558 ,- 277.0982 ,- 257.8818 ,- 237.0215 ,- 218.0286 ,- 579.4129 , 81.1036 ,- 204.4637 ,
04-01-2022 ,13:04:20 ,       13892.435, 250  ,           10  , 32  , 111  ,- 158.2521 ,- 571.6113 ,- 773.5204 ,- 495.2715 ,- 520.4781 ,- 484.9285 ,- 512.2753 ,- 502.8463 ,- 484.2841 ,- 463.6540 ,- 440.9723 ,- 387.8599 ,- 316.8659 ,- 257.7930 ,- 200.5448 , 45.5836 ,- 72.5820 ,- 129.0938 ,- 157.2363 ,- 192.1875 ,- 250.1492 ,- 273.7744 ,- 280.9054 ,- 284.0681 ,- 286.4122 ,- 280.0440 ,- 261.2681 ,- 240.3453 ,- 221.7634 ,- 592.5307 , 80.5085 ,- 202.9316 ,
04-01-2022 ,13:04:21 ,       13892.95, 250  ,            10  , 32  , 111  ,- 141.8269 ,- 558.7433 ,- 763.1313 ,- 490.3597 ,- 520.2808 ,- 486.4079 ,- 511.5849 ,- 502.3499 ,- 484.0901 ,- 463.5553 ,- 440.8704 ,- 387.1695 ,- 318.4572 ,- 259.7722 ,- 202.5404 , 34.3496 ,- 89.3622 ,- 142.6883 ,- 168.3486 ,- 200.0812 ,- 253.9333 ,- 276.2303 ,- 281.8982 ,- 284.9360 ,- 285.9256 ,- 278.2390 ,- 258.4473 ,- 238.0966 ,- 219.5771 ,- 582.3948 , 85.8609 ,- 202.4516 ,
04-01-2022 ,13:04:21 ,       13893.465, 250  ,           10  , 32  , 111  ,- 150.3387 ,- 566.6534 ,- 773.4152 ,- 495.9488 ,- 525.7318 ,- 491.4413 ,- 518.3082 ,- 508.9252 ,- 490.3992 ,- 469.6474 ,- 446.7915 ,- 392.8046 ,- 321.0413 ,- 261.1563 ,- 202.0637 , 44.2159 ,- 74.4494 ,- 130.3299 ,- 158.5053 ,- 193.1508 ,- 251.8522 ,- 275.7371 ,- 282.9930 ,- 286.3892 ,- 288.6413 ,- 282.5163 ,- 263.1454 ,- 241.4204 ,- 222.6741 ,- 593.9247 , 82.8888 ,- 203.3163 ,
04-01-2022 ,13:04:22 ,       13893.93, 250  ,            10  , 32  , 111  ,- 125.5036 ,- 552.6447 ,- 766.6985 ,- 494.3082 ,- 530.3904 ,- 499.4370 ,- 523.0523 ,- 514.5077 ,- 496.6096 ,- 475.8413 ,- 453.1169 ,- 398.2424 ,- 326.0122 ,- 265.3152 ,- 204.1546 , 38.0647 ,- 86.4198 ,- 139.8379 ,- 166.0078 ,- 198.5886 ,- 255.9190 ,- 279.7645 ,- 286.6752 ,- 290.2588 ,- 291.6462 ,- 284.2259 ,- 264.4604 ,- 242.6894 ,- 221.2177 ,- 584.2820 , 87.1496 ,- 205.4237 ,
04-01-2022 ,13:04:22 ,       13894.445, 250  ,           10  , 32  , 111  ,- 138.9601 ,- 558.9340 ,- 765.8601 ,- 491.9970 ,- 522.7597 ,- 488.3805 ,- 515.0436 ,- 505.9367 ,- 487.5849 ,- 466.7509 ,- 444.0824 ,- 390.4309 ,- 319.7492 ,- 261.0577 ,- 203.0138 , 37.5748 ,- 85.3381 ,- 139.8379 ,- 166.1064 ,- 199.0291 ,- 254.4067 ,- 277.4073 ,- 283.6900 ,- 286.4845 ,- 288.0593 ,- 281.3755 ,- 261.3601 ,- 239.3656 ,- 220.5798 ,- 585.3768 , 84.6707 ,- 203.4116 ,
04-01-2022 ,13:04:23 ,       13894.963, 250  ,           10  , 32  , 111  ,- 125.5036 ,- 544.0671 ,- 756.3127 ,- 489.2025 ,- 526.8233 ,- 496.6753 ,- 518.9000 ,- 509.9247 ,- 492.2436 ,- 471.6463 ,- 449.0008 ,- 394.5832 ,- 322.8330 ,- 263.0369 ,- 204.1546 , 34.6455 ,- 87.6954 ,- 140.0286 ,- 165.2286 ,- 196.5733 ,- 251.9475 ,- 275.2473 ,- 281.7010 ,- 284.9360 ,- 286.4122 ,- 278.8078 ,- 259.8544 ,- 238.3892 ,- 217.1179 ,- 575.4381 , 83.5825 ,- 204.2730 ,
04-01-2022 ,13:04:23 ,       13895.428, 250  ,           10  , 32  , 111  ,- 108.3913 ,- 543.8765 ,- 759.5643 ,- 491.1290 ,- 530.1932 ,- 497.4644 ,- 522.7565 ,- 515.0041 ,- 496.9975 ,- 476.5416 ,- 454.3203 ,- 400.1197 ,- 328.5010 ,- 268.8791 ,- 206.4363 , 30.3452 ,- 98.1962 ,- 148.9645 ,- 172.7310 ,- 203.6746 ,- 257.6221 ,- 280.1558 ,- 286.5733 ,- 288.9996 ,- 290.1898 ,- 283.4665 ,- 262.8626 ,- 240.2467 ,- 219.8500 ,- 581.1028 , 86.6532 ,- 206.5711 ,
04-01-2022 ,13:04:24 ,       13895.942, 250  ,           10  , 32  , 111  ,- 154.1951 ,- 567.4162 ,- 779.5007 ,- 503.2704 ,- 536.3378 ,- 504.5723 ,- 527.1060 ,- 517.2989 ,- 498.9406 ,- 477.6397 ,- 454.7213 ,- 399.5279 ,- 327.9026 ,- 267.6889 ,- 208.6226 , 33.3732 ,- 84.6510 ,- 138.4110 ,- 165.3239 ,- 198.3256 ,- 254.7848 ,- 277.8971 ,- 284.4856 ,- 287.8391 ,- 289.9958 ,- 282.6117 ,- 263.5201 ,- 243.0807 ,- 222.3092 ,- 592.2316 , 87.3469 ,- 206.8604 ,
04-01-2022 ,13:04:24 ,       13896.457, 250  ,           10  , 32  , 111  ,- 107.3031 ,- 545.1159 ,- 761.9774 ,- 491.1290 ,- 526.1296 ,- 495.1926 ,- 518.6041 ,- 509.7241 ,- 492.0496 ,- 471.1465 ,- 448.6983 ,- 394.4846 ,- 323.1289 ,- 263.5333 ,- 204.0593 , 35.6219 ,- 95.6450 ,- 147.1595 ,- 170.9787 ,- 201.8335 ,- 256.2018 ,- 279.1760 ,- 285.0840 ,- 287.9377 ,- 289.3185 ,- 282.6117 ,- 262.8626 ,- 240.8319 ,- 219.1201 ,- 581.0042 , 85.1672 ,- 202.8363 ,
04-01-2022 ,13:04:25 ,       13896.973, 250  ,           10  , 32  , 111  ,- 160.9217 ,- 579.2386 ,- 784.3303 ,- 502.8857 ,- 530.8868 ,- 494.8967 ,- 522.2633 ,- 513.1137 ,- 494.5712 ,- 473.0435 ,- 450.0035 ,- 395.3755 ,- 323.4281 ,- 262.9382 ,- 203.4905 , 43.4367 ,- 77.5891 ,- 135.0839 ,- 163.3776 ,- 198.1513 ,- 256.2018 ,- 279.8632 ,- 286.6752 ,- 289.7755 ,- 291.6462 ,- 284.1306 ,- 265.1180 ,- 243.4719 ,- 225.8598 ,- 601.8743 , 85.8609 ,- 206.9557 ,
04-01-2022 ,13:04:25 ,       13897.438, 250  ,           10  , 32  , 111  ,- 102.1579 ,- 540.4474 ,- 756.6251 ,- 489.4918 ,- 527.0206 ,- 494.7981 ,- 519.1959 ,- 511.3186 ,- 493.2134 ,- 472.9449 ,- 450.5065 ,- 396.3618 ,- 325.2166 ,- 266.6007 ,- 206.8176 , 28.2937 ,- 103.8872 ,- 154.0998 ,- 177.2154 ,- 207.5344 ,- 261.0281 ,- 283.4960 ,- 289.8577 ,- 292.5832 ,- 293.7766 ,- 286.7936 ,- 265.6834 ,- 243.1793 ,- 222.5820 ,- 579.5148 , 87.0510 ,- 204.8483 ,
04-01-2022 ,13:04:26 ,       13897.952, 250  ,           10  , 32  , 111  ,- 127.0883 ,- 550.9285 ,- 761.0338 ,- 490.0704 ,- 522.4606 ,- 489.9619 ,- 514.4518 ,- 505.5356 ,- 487.2923 ,- 466.5504 ,- 444.0824 ,- 389.9377 ,- 318.8550 ,- 259.6736 ,- 199.3086 , 38.1600 ,- 84.9469 ,- 137.8390 ,- 163.5716 ,- 195.7842 ,- 251.0927 ,- 273.9716 ,- 280.8067 ,- 283.5815 ,- 285.6363 ,- 278.1437 ,- 259.2922 ,- 237.9979 ,- 218.2127 ,- 582.5921 , 85.2658 ,- 204.2730 ,
04-01-2022 ,13:04:26 ,       13898.468, 250  ,           10  , 32  , 111  ,- 138.8582 ,- 562.1757 ,- 768.2733 ,- 492.3816 ,- 521.8655 ,- 486.9997 ,- 514.1559 ,- 504.8386 ,- 486.3224 ,- 465.8501 ,- 443.7800 ,- 390.6281 ,- 320.1470 ,- 261.7514 ,- 202.2543 , 40.1162 ,- 83.7699 ,- 138.9798 ,- 166.0078 ,- 199.2889 ,- 255.5410 ,- 279.2747 ,- 285.3799 ,- 288.9043 ,- 290.1898 ,- 283.3711 ,- 264.1777 ,- 242.9821 ,- 222.7629 ,- 588.3586 , 86.9524 ,- 205.1344 ,
04-01-2022 ,13:04:27 ,       13898.933, 250  ,           10  , 32  , 111  ,- 135.1990 ,- 564.2732 ,- 771.5281 ,- 494.8868 ,- 526.5241 ,- 491.6386 ,- 518.6041 ,- 510.0233 ,- 491.6584 ,- 470.6468 ,- 447.9948 ,- 393.6923 ,- 321.8369 ,- 262.3464 ,- 202.3497 , 41.6778 ,- 83.5726 ,- 138.6017 ,- 165.2286 ,- 198.2401 ,- 254.2160 ,- 277.0161 ,- 283.6900 ,- 286.3892 ,- 287.8654 ,- 280.0440 ,- 260.7946 ,- 238.5864 ,- 219.6692 ,- 591.0414 , 91.3118 ,- 203.9870 ,
04-01-2022 ,13:04:27 ,       13899.447, 250  ,           10  , 32  , 111  ,- 143.7075 ,- 561.2222 ,- 766.6985 ,- 491.6123 ,- 518.4956 ,- 485.2244 ,- 510.2008 ,- 500.5548 ,- 482.1504 ,- 461.3559 ,- 438.5624 ,- 385.4895 ,- 315.5739 ,- 257.1979 ,- 200.4494 , 40.7967 ,- 80.1370 ,- 135.5606 ,- 163.1804 ,- 196.5733 ,- 253.1738 ,- 276.4276 ,- 282.3979 ,- 285.6133 ,- 287.0895 ,- 280.2347 ,- 260.7026 ,- 238.8790 ,- 219.9420 ,- 587.4611 , 84.8680 ,- 201.0149 ,
04-01-2022 ,13:04:28 ,       13899.963, 250  ,           10  , 32  , 111  ,- 128.2751 ,- 558.7433 ,- 770.5812 ,- 494.7915 ,- 524.8408 ,- 490.0605 ,- 516.6282 ,- 507.7318 ,- 489.1367 ,- 468.0496 ,- 445.1871 ,- 390.3323 ,- 318.8550 ,- 259.1771 ,- 199.3086 , 45.0970 ,- 80.4329 ,- 135.0839 ,- 161.4280 ,- 194.5546 ,- 251.3788 ,- 275.1487 ,- 281.8982 ,- 284.9360 ,- 286.8955 ,- 279.7580 ,- 260.9854 ,- 239.4642 ,- 219.5771 ,- 587.9609 , 86.8505 ,- 201.3042 ,
