04-01-2022 ,12:32:23 ,       11975.277, 250  ,           10  , 32  , 111  , 14.1469 ,- 115.6110 ,- 181.2593 ,- 121.3579 ,- 145.1113 ,- 133.4861 ,- 145.4467 ,- 145.1738 ,- 142.2379 ,- 138.5590 ,- 133.3283 ,- 119.8160 ,- 99.8729 ,- 84.7759 ,- 67.9529 ,- 18.4570 ,- 78.1973 ,- 90.6937 ,- 93.7381 ,- 100.0768 ,- 112.5962 ,- 118.3858 ,- 118.6225 ,- 117.0050 ,- 115.5650 ,- 109.5222 ,- 98.3310 ,- 85.1113 ,- 72.9567 ,- 143.9738 , 30.7266 ,- 66.8581 ,
04-01-2022 ,12:32:23 ,       11975.742, 250  ,           10  , 32  , 111  , 16.2247 ,- 114.4702 ,- 180.5261 ,- 121.0653 ,- 146.1995 ,- 133.6834 ,- 146.8275 ,- 147.2647 ,- 144.4669 ,- 141.1530 ,- 136.0373 ,- 123.1727 ,- 102.0592 ,- 86.1600 ,- 68.7157 ,- 18.6510 ,- 79.7688 ,- 92.0253 ,- 94.8132 ,- 100.7803 ,- 112.9743 ,- 118.9743 ,- 118.7212 ,- 117.5836 ,- 115.3710 ,- 110.1864 ,- 97.9562 ,- 85.0126 ,- 73.1376 ,- 143.9738 , 32.5085 ,- 67.0488 ,
04-01-2022 ,12:32:24 ,       11976.258, 250  ,           10  , 32  , 111  , 17.1123 ,- 111.6198 ,- 177.9157 ,- 120.2960 ,- 145.2099 ,- 133.0916 ,- 146.0384 ,- 146.4691 ,- 143.4017 ,- 139.7557 ,- 134.7321 ,- 121.7918 ,- 100.7672 ,- 85.5683 ,- 68.5250 ,- 19.4334 ,- 79.7688 ,- 91.7392 ,- 94.6159 ,- 100.6028 ,- 113.1617 ,- 118.9743 ,- 119.3195 ,- 117.8729 ,- 116.4362 ,- 110.6598 ,- 99.0839 ,- 86.2817 ,- 73.2296 ,- 142.7836 , 31.4203 ,- 67.2395 ,
04-01-2022 ,12:32:24 ,       11976.772, 250  ,           10  , 32  , 111  , 16.7178 ,- 110.8603 ,- 176.8702 ,- 119.3327 ,- 144.6149 ,- 132.2039 ,- 145.2461 ,- 145.4730 ,- 142.9184 ,- 139.2560 ,- 134.2324 ,- 121.1968 ,- 100.4713 ,- 84.7759 ,- 67.9529 ,- 21.0937 ,- 80.8472 ,- 92.3113 ,- 94.6159 ,- 99.8138 ,- 111.3666 ,- 117.2088 ,- 116.7321 ,- 115.8444 ,- 113.4346 ,- 108.0954 ,- 95.9836 ,- 83.6450 ,- 72.4998 ,- 142.1886 , 30.6247 ,- 66.0921 ,
04-01-2022 ,12:32:25 ,       11977.287, 250  ,           10  , 32  , 111  , 21.8597 ,- 105.5409 ,- 171.6494 ,- 117.2154 ,- 143.5267 ,- 131.0203 ,- 144.9502 ,- 145.6735 ,- 142.7245 ,- 139.2560 ,- 134.4330 ,- 121.3940 ,- 101.1683 ,- 85.0718 ,- 68.5250 ,- 25.0981 ,- 86.2455 ,- 96.0198 ,- 97.4433 ,- 102.2696 ,- 114.1086 ,- 119.1716 ,- 119.8160 ,- 117.7776 ,- 116.3409 ,- 110.4691 ,- 98.4264 ,- 85.5025 ,- 72.8647 ,- 139.2132 , 30.2302 ,- 66.0921 ,
04-01-2022 ,12:32:25 ,       11977.751, 250  ,           10  , 32  , 111  , 19.8806 ,- 105.4455 ,- 173.0072 ,- 118.6587 ,- 146.7946 ,- 133.7820 ,- 148.0110 ,- 148.4582 ,- 145.9201 ,- 142.4516 ,- 137.5398 ,- 125.0499 ,- 104.0483 ,- 88.0406 ,- 71.3754 ,- 26.5611 ,- 85.5584 ,- 94.9710 ,- 96.2729 ,- 100.8658 ,- 112.2181 ,- 118.0899 ,- 117.7283 ,- 116.7124 ,- 114.2072 ,- 109.2362 ,- 96.7365 ,- 84.1348 ,- 72.3189 ,- 141.6921 , 29.5365 ,- 66.6674 ,
04-01-2022 ,12:32:26 ,       11978.267, 250  ,           10  , 32  , 111  , 19.2888 ,- 108.9601 ,- 176.0352 ,- 119.7206 ,- 146.0023 ,- 133.4861 ,- 147.0247 ,- 147.2647 ,- 144.3683 ,- 141.0543 ,- 136.0373 ,- 122.8768 ,- 101.2669 ,- 85.6669 ,- 68.6170 ,- 24.4143 ,- 84.9699 ,- 95.6384 ,- 97.4433 ,- 102.3584 ,- 113.7305 ,- 118.9743 ,- 119.3195 ,- 117.1957 ,- 115.8576 ,- 109.9957 ,- 98.3310 ,- 85.9891 ,- 73.2296 ,- 142.0899 , 31.1211 ,- 67.3348 ,
04-01-2022 ,12:32:26 ,       11978.781, 250  ,           10  , 32  , 111  , 18.8943 ,- 110.3869 ,- 176.6631 ,- 119.5266 ,- 145.1113 ,- 132.5984 ,- 146.0384 ,- 146.4691 ,- 144.0790 ,- 140.3540 ,- 135.5376 ,- 122.7781 ,- 101.4642 ,- 85.9628 ,- 68.9031 ,- 21.2910 ,- 81.8302 ,- 92.9754 ,- 95.2965 ,- 100.7803 ,- 112.7836 ,- 118.4844 ,- 118.0275 ,- 117.0050 ,- 114.5951 ,- 108.7595 ,- 96.7365 ,- 84.2302 ,- 71.4083 ,- 142.0899 , 29.9310 ,- 66.2828 ,
04-01-2022 ,12:32:27 ,       11979.246, 250  ,           10  , 32  , 111  , 19.0915 ,- 106.0143 ,- 171.1267 ,- 116.4461 ,- 142.7343 ,- 130.3299 ,- 144.1612 ,- 144.4768 ,- 141.9486 ,- 138.5590 ,- 133.6308 ,- 120.5064 ,- 100.7672 ,- 84.9732 ,- 68.2389 ,- 25.5847 ,- 86.0483 ,- 96.0198 ,- 97.3447 ,- 102.2696 ,- 113.6351 ,- 118.6784 ,- 119.1190 ,- 117.0050 ,- 115.6603 ,- 109.8050 ,- 98.5217 ,- 85.1113 ,- 73.1376 ,- 138.6149 , 30.5260 ,- 65.9967 ,
04-01-2022 ,12:32:27 ,       11979.762, 250  ,           10  , 32  , 111  , 8.5085 ,- 116.9425 ,- 181.0489 ,- 121.1639 ,- 145.6045 ,- 133.9792 ,- 146.3343 ,- 146.3705 ,- 143.7897 ,- 139.9562 ,- 134.9360 ,- 121.8905 ,- 101.5628 ,- 85.8642 ,- 68.9031 ,- 20.0186 ,- 78.9863 ,- 91.9299 ,- 94.8132 ,- 100.6916 ,- 112.7836 ,- 118.7771 ,- 118.3233 ,- 117.2943 ,- 115.0784 ,- 109.5222 ,- 97.0159 ,- 84.9140 ,- 73.6833 ,- 143.9738 , 31.0225 ,- 67.4335 ,
04-01-2022 ,12:32:28 ,       11980.276, 250  ,           10  , 32  , 111  , 10.0899 ,- 115.1376 ,- 179.4807 ,- 120.2006 ,- 145.0127 ,- 132.8943 ,- 145.1475 ,- 145.2724 ,- 142.1425 ,- 138.6576 ,- 133.4302 ,- 119.5168 ,- 99.5770 ,- 83.9836 ,- 67.6669 ,- 17.9671 ,- 75.6494 ,- 88.7935 ,- 92.4724 ,- 99.0247 ,- 111.4620 ,- 116.8143 ,- 117.2318 ,- 115.6505 ,- 114.3058 ,- 109.2362 ,- 97.2987 ,- 84.2302 ,- 73.3217 ,- 142.9809 , 30.5260 ,- 66.2828 ,
