04-01-2022 ,12:43:47 ,       12658.91, 250  ,            10  , 32  , 111  ,- 135.4456 ,- 250.8264 ,- 303.1201 ,- 189.8401 ,- 179.8883 ,- 176.7058 ,- 176.8768 ,- 171.3831 ,- 162.7398 ,- 154.1491 ,- 144.8023 ,- 125.1683 ,- 99.0083 ,- 78.9305 ,- 62.9491 , 31.2165 , 14.6269 ,- 4.0899 ,- 15.9058 ,- 29.5036 ,- 51.9715 ,- 60.4570 ,- 64.7178 ,- 67.9759 ,- 70.0406 ,- 70.0307 ,- 68.2948 ,- 65.6746 ,- 61.8904 ,- 238.9645 , 30.7332 ,- 59.8784 ,
04-01-2022 ,12:43:47 ,       12659.426, 250  ,           10  , 32  , 111  ,- 121.8938 ,- 249.1169 ,- 308.7651 ,- 192.8220 ,- 186.7201 ,- 172.0702 ,- 181.4204 ,- 175.9628 ,- 167.0006 ,- 158.2390 ,- 149.2143 ,- 129.0214 ,- 102.5853 ,- 81.9978 ,- 63.9946 , 30.7299 , 9.9156 ,- 8.9359 ,- 20.1929 ,- 33.0970 ,- 54.6181 ,- 62.7124 ,- 67.0061 ,- 69.5244 ,- 71.8817 ,- 72.5951 ,- 70.5502 ,- 67.3381 ,- 64.7113 ,- 239.6615 , 29.9408 ,- 61.1244 ,
04-01-2022 ,12:43:48 ,       12659.94, 250  ,            10  , 32  , 111  ,- 134.8538 ,- 260.4330 ,- 315.8730 ,- 197.7338 ,- 188.0089 ,- 204.9075 ,- 187.3448 ,- 182.3311 ,- 173.7798 ,- 164.7256 ,- 155.3294 ,- 134.3573 ,- 106.9579 ,- 86.1535 ,- 68.0811 , 31.2165 , 11.7797 ,- 7.6997 ,- 19.9003 ,- 33.7118 ,- 56.7946 ,- 65.6581 ,- 70.0866 ,- 73.1014 ,- 75.2713 ,- 74.9688 ,- 72.8976 ,- 70.2707 ,- 65.4378 ,- 249.8862 , 31.7260 ,- 64.6652 ,
04-01-2022 ,12:43:48 ,       12660.405, 250  ,           10  , 32  , 111  ,- 157.7097 ,- 270.9865 ,- 327.1629 ,- 205.9135 ,- 196.3234 ,- 180.8483 ,- 189.9124 ,- 183.1267 ,- 173.5891 ,- 164.4231 ,- 154.4286 ,- 133.2724 ,- 105.6658 ,- 84.2729 ,- 68.3672 , 27.7019 , 13.0553 ,- 6.1808 ,- 18.4406 ,- 33.0082 ,- 56.5085 ,- 65.4609 ,- 70.0866 ,- 73.2000 ,- 75.8532 ,- 77.0598 ,- 75.3403 ,- 72.3222 ,- 71.7140 ,- 257.8259 , 30.5359 ,- 65.1452 ,
04-01-2022 ,12:43:49 ,       12660.921, 250  ,           10  , 32  , 111  ,- 128.0253 ,- 264.9010 ,- 327.8928 ,- 204.8549 ,- 198.9963 ,- 184.7902 ,- 194.6533 ,- 188.1042 ,- 178.8198 ,- 169.8116 ,- 159.4423 ,- 138.2105 ,- 110.3376 ,- 88.4253 ,- 70.5535 , 31.1211 , 8.4460 ,- 11.8849 ,- 23.7995 ,- 37.5650 ,- 60.8581 ,- 69.7809 ,- 73.9661 ,- 77.0663 ,- 79.1474 ,- 78.5787 ,- 76.8428 ,- 73.6899 ,- 69.2581 ,- 256.4352 , 30.0395 ,- 66.9666 ,
04-01-2022 ,12:43:49 ,       12661.436, 250  ,           10  , 32  , 111  ,- 138.2171 ,- 269.3689 ,- 331.0292 ,- 207.3601 ,- 199.7886 ,- 189.8204 ,- 195.9387 ,- 189.9979 ,- 180.5623 ,- 171.2121 ,- 160.9447 ,- 139.2987 ,- 110.9327 ,- 89.0203 ,- 70.7441 , 31.0225 , 11.3885 ,- 8.3671 ,- 20.5841 ,- 34.6751 ,- 58.2115 ,- 67.2296 ,- 71.7798 ,- 74.7452 ,- 77.1124 ,- 78.0099 ,- 75.9025 ,- 72.1250 ,- 67.6209 ,- 260.2094 , 30.7332 ,- 67.3513 ,
04-01-2022 ,12:43:50 ,       12661.95, 250  ,            10  , 32  , 111  ,- 129.3140 ,- 262.1426 ,- 323.6089 ,- 202.3530 ,- 196.3234 ,- 190.1163 ,- 192.1842 ,- 186.3124 ,- 177.4620 ,- 168.3157 ,- 158.5382 ,- 137.3228 ,- 109.5420 ,- 88.1294 ,- 69.3173 , 31.2165 , 8.3474 ,- 12.0756 ,- 24.0921 ,- 38.0910 ,- 61.3315 ,- 70.1754 ,- 74.4625 ,- 77.1650 ,- 79.3414 ,- 78.9600 ,- 77.0302 ,- 74.1765 ,- 70.8066 ,- 252.9634 , 30.6345 ,- 67.2526 ,
04-01-2022 ,12:43:50 ,       12662.415, 250  ,           10  , 32  , 111  ,- 142.6686 ,- 267.8500 ,- 326.2226 ,- 204.7596 ,- 196.9185 ,- 186.8615 ,- 192.6806 ,- 186.5130 ,- 177.2680 ,- 168.0165 ,- 158.1371 ,- 137.2209 ,- 109.6406 ,- 88.1294 ,- 70.6488 , 28.5797 , 8.7386 ,- 11.1255 ,- 23.1189 ,- 36.9534 ,- 60.4800 ,- 69.1924 ,- 73.5683 ,- 76.5831 ,- 78.5688 ,- 79.5288 ,- 77.2176 ,- 74.1765 ,- 70.9874 ,- 256.0407 , 29.7436 ,- 66.8713 ,
04-01-2022 ,12:43:51 ,       12662.93, 250  ,            10  , 32  , 111  ,- 129.4127 ,- 260.8111 ,- 322.9810 ,- 202.3530 ,- 197.1157 ,- 185.7765 ,- 191.4938 ,- 185.1190 ,- 175.6209 ,- 166.9184 ,- 156.7332 ,- 136.0373 ,- 108.6477 ,- 87.2417 ,- 70.5535 , 28.9710 , 5.5989 ,- 14.9260 ,- 26.9162 ,- 40.4581 ,- 63.5047 ,- 71.9409 ,- 76.2543 ,- 78.9995 ,- 81.2779 ,- 80.9524 ,- 79.0948 ,- 76.3266 ,- 73.4433 ,- 251.4741 , 31.0323 ,- 68.0187 ,
04-01-2022 ,12:43:51 ,       12663.444, 250  ,           10  , 32  , 111  ,- 133.4664 ,- 261.7645 ,- 321.4128 ,- 201.4850 ,- 194.5415 ,- 184.0012 ,- 190.2083 ,- 184.7212 ,- 175.6209 ,- 166.6193 ,- 156.5327 ,- 135.9387 ,- 108.3485 ,- 87.0411 ,- 70.2674 , 28.7737 , 7.6603 ,- 12.6444 ,- 24.7726 ,- 39.1430 ,- 62.9359 ,- 72.0395 ,- 76.2543 ,- 79.2921 ,- 81.1825 ,- 81.9058 ,- 79.2822 ,- 75.9354 ,- 72.8088 ,- 251.5727 , 32.2225 ,- 66.8713 ,
04-01-2022 ,12:43:52 ,       12663.958, 250  ,           10  , 32  , 111  ,- 127.9266 ,- 268.6095 ,- 334.0605 ,- 208.5141 ,- 202.0670 ,- 190.6094 ,- 197.4215 ,- 191.4905 ,- 181.9201 ,- 172.6061 ,- 162.1480 ,- 140.1864 ,- 111.5310 ,- 89.8127 ,- 70.9348 , 33.2680 , 10.8986 ,- 9.5079 ,- 21.5573 ,- 35.3754 ,- 59.1551 ,- 68.3113 ,- 72.8746 ,- 75.9058 ,- 78.4702 ,- 78.2926 ,- 76.7474 ,- 73.6899 ,- 68.3507 ,- 260.3081 , 30.6345 ,- 67.3513 ,
04-01-2022 ,12:43:52 ,       12664.423, 250  ,           10  , 32  , 111  ,- 126.7398 ,- 259.6703 ,- 322.0407 ,- 201.4850 ,- 196.8198 ,- 186.8615 ,- 192.9765 ,- 186.7102 ,- 177.9486 ,- 168.9141 ,- 159.0412 ,- 137.9146 ,- 110.1370 ,- 88.4253 ,- 70.0768 , 29.2636 , 7.7589 ,- 11.7896 ,- 23.1189 ,- 36.4274 ,- 58.7770 ,- 67.8181 ,- 71.7798 ,- 74.7452 ,- 76.5304 ,- 77.1551 ,- 74.5874 ,- 71.0499 ,- 65.9836 ,- 251.3755 , 30.1414 ,- 66.2959 ,
04-01-2022 ,12:43:53 ,       12664.938, 250  ,           10  , 32  , 111  ,- 135.8434 ,- 256.0571 ,- 313.8873 ,- 196.8659 ,- 190.0867 ,- 177.5935 ,- 185.5661 ,- 179.5464 ,- 170.7782 ,- 161.7305 ,- 152.2225 ,- 131.8883 ,- 104.4724 ,- 83.7765 ,- 66.9403 , 29.5562 , 12.1743 ,- 7.0356 ,- 19.1211 ,- 33.0082 ,- 56.3211 ,- 64.7737 ,- 69.4915 ,- 72.1348 ,- 75.0773 ,- 75.0641 ,- 73.4598 ,- 70.7573 ,- 66.9863 ,- 247.0062 , 31.4302 ,- 63.2285 ,
04-01-2022 ,12:43:53 ,       12665.453, 250  ,           10  , 32  , 111  ,- 127.9266 ,- 248.4494 ,- 301.4467 ,- 188.2982 ,- 178.7015 ,- 171.7743 ,- 175.1968 ,- 169.5913 ,- 161.1880 ,- 152.6532 ,- 143.0993 ,- 123.3929 ,- 97.5157 ,- 77.3491 ,- 62.1896 , 33.1726 , 14.9195 ,- 4.9447 ,- 16.7836 ,- 30.4669 ,- 52.7277 ,- 61.5354 ,- 65.4148 ,- 68.3639 ,- 70.2346 ,- 70.9809 ,- 68.6696 ,- 65.7732 ,- 63.4356 ,- 236.8801 , 32.3211 ,- 59.2077 ,
04-01-2022 ,12:43:54 ,       12665.918, 250  ,           10  , 32  , 111  ,- 122.5842 ,- 244.4549 ,- 299.5662 ,- 186.7596 ,- 179.0960 ,- 179.5661 ,- 175.7886 ,- 170.7880 ,- 162.0593 ,- 153.6494 ,- 144.2993 ,- 124.9710 ,- 98.8077 ,- 79.0291 ,- 61.3348 , 32.3902 , 13.8411 ,- 4.7540 ,- 16.0997 ,- 29.4148 ,- 51.4028 ,- 59.3754 ,- 63.9222 ,- 66.4274 ,- 68.9754 ,- 68.8899 ,- 67.3546 ,- 64.4055 ,- 60.9798 ,- 234.0034 , 29.4444 ,- 59.3030 ,
04-01-2022 ,12:43:54 ,       12666.433, 250  ,           10  , 32  , 111  ,- 101.4148 ,- 234.4703 ,- 297.2681 ,- 185.7963 ,- 182.8571 ,- 172.3661 ,- 177.8631 ,- 172.8757 ,- 164.7716 ,- 156.5426 ,- 147.6099 ,- 128.0351 ,- 102.2861 ,- 82.1951 ,- 63.2351 , 27.5047 , 4.9118 ,- 12.7397 ,- 22.9217 ,- 34.7606 ,- 55.0915 ,- 63.2055 ,- 66.5096 ,- 69.5244 ,- 71.0105 ,- 71.3589 ,- 69.0444 ,- 66.0658 ,- 62.9820 ,- 226.8560 , 30.6345 ,- 59.4937 ,
04-01-2022 ,12:43:55 ,       12666.948, 250  ,           10  , 32  , 111  ,- 113.3853 ,- 239.7009 ,- 298.1032 ,- 186.0856 ,- 179.7897 ,- 175.5223 ,- 176.4823 ,- 170.8867 ,- 162.5458 ,- 154.0472 ,- 144.7003 ,- 125.1683 ,- 99.0083 ,- 78.7332 ,- 63.0444 , 28.6784 , 7.5616 ,- 10.7441 ,- 21.4586 ,- 33.7973 ,- 54.6181 ,- 62.4198 ,- 66.3091 ,- 68.6532 ,- 71.0105 ,- 70.8855 ,- 69.3272 ,- 66.3617 ,- 62.6170 ,- 232.2149 , 29.6449 ,- 60.3584 ,
04-01-2022 ,12:43:55 ,       12667.463, 250  ,           10  , 32  , 111  ,- 126.3453 ,- 248.8308 ,- 304.4780 ,- 190.0308 ,- 182.7585 ,- 178.8757 ,- 180.0363 ,- 174.2697 ,- 165.9354 ,- 157.3415 ,- 148.0110 ,- 128.0351 ,- 101.8883 ,- 81.5014 ,- 64.8493 , 29.8488 , 11.2899 ,- 7.3216 ,- 18.7332 ,- 31.6077 ,- 53.5792 ,- 61.9299 ,- 66.0099 ,- 69.0411 ,- 70.7211 ,- 70.9809 ,- 68.8570 ,- 65.9672 ,- 62.4362 ,- 238.6686 , 31.3282 ,- 60.4537 ,
04-01-2022 ,12:43:56 ,       12667.928, 250  ,           10  , 32  , 111  ,- 131.6877 ,- 254.1568 ,- 307.7196 ,- 192.5360 ,- 182.4626 ,- 198.0067 ,- 181.4204 ,- 176.1601 ,- 167.4839 ,- 158.8373 ,- 149.0138 ,- 128.9228 ,- 102.5853 ,- 82.3924 ,- 65.2307 , 32.2915 , 13.8411 ,- 5.6088 ,- 17.2701 ,- 31.0817 ,- 53.8619 ,- 62.3211 ,- 67.1047 ,- 69.5244 ,- 72.2696 ,- 72.4998 ,- 70.7376 ,- 67.5321 ,- 63.3469 ,- 243.2352 , 29.8422 ,- 62.2718 ,
04-01-2022 ,12:43:56 ,       12668.443, 250  ,           10  , 32  , 111  ,- 117.9354 ,- 244.8363 ,- 307.7196 ,- 192.6313 ,- 189.1957 ,- 178.1853 ,- 183.3963 ,- 177.5541 ,- 168.9371 ,- 160.4352 ,- 150.9173 ,- 130.8001 ,- 104.2751 ,- 83.6779 ,- 66.6576 , 26.9195 , 5.5036 ,- 13.0258 ,- 23.8981 ,- 36.3386 ,- 57.5507 ,- 65.7567 ,- 69.2943 ,- 72.5195 ,- 73.9168 ,- 74.0187 ,- 72.0526 ,- 69.2910 ,- 65.4378 ,- 236.6829 , 29.5463 ,- 62.4625 ,
04-01-2022 ,12:43:57 ,       12668.958, 250  ,           10  , 32  , 111  ,- 118.9250 ,- 248.1634 ,- 310.2281 ,- 193.4960 ,- 187.1146 ,- 182.0319 ,- 184.1853 ,- 178.5502 ,- 169.5190 ,- 160.6324 ,- 150.9173 ,- 130.3069 ,- 103.1803 ,- 82.1951 ,- 65.8028 , 31.0225 , 10.1129 ,- 9.1266 ,- 20.2915 ,- 33.3600 ,- 55.5650 ,- 63.9913 ,- 68.3968 ,- 70.9743 ,- 73.6274 ,- 73.9233 ,- 72.3321 ,- 69.2910 ,- 65.8948 ,- 240.0593 , 29.7436 ,- 62.3672 ,
04-01-2022 ,12:43:57 ,       12669.472, 250  ,           10  , 32  , 111  ,- 134.0614 ,- 257.6747 ,- 311.9016 ,- 195.2286 ,- 185.6319 ,- 197.1190 ,- 183.9880 ,- 178.5502 ,- 170.1009 ,- 161.5300 ,- 151.8215 ,- 131.4938 ,- 104.4724 ,- 83.7765 ,- 65.8028 , 31.2165 , 13.1540 ,- 5.9901 ,- 17.7600 ,- 31.3447 ,- 54.0493 ,- 62.9096 ,- 66.7069 ,- 70.2970 ,- 71.8817 ,- 72.1184 ,- 70.0800 ,- 67.4335 ,- 62.8899 ,- 246.2138 , 29.5463 ,- 62.9425 ,
04-01-2022 ,12:43:58 ,       12669.936, 250  ,           10  , 32  , 111  ,- 137.2275 ,- 261.3831 ,- 319.8445 ,- 200.2357 ,- 192.9568 ,- 179.7634 ,- 188.6302 ,- 182.3311 ,- 173.3952 ,- 164.1272 ,- 154.2280 ,- 133.4697 ,- 106.2642 ,- 85.1606 ,- 67.8904 , 29.7534 , 11.8784 ,- 7.4170 ,- 19.5123 ,- 33.3600 ,- 56.6959 ,- 65.3655 ,- 70.0866 ,- 72.8121 ,- 75.7579 ,- 76.2050 ,- 74.6828 ,- 71.4411 ,- 66.9863 ,- 250.7804 , 29.8422 ,- 64.4746 ,
04-01-2022 ,12:43:58 ,       12670.45, 250  ,            10  , 32  , 111  ,- 115.9562 ,- 256.0571 ,- 322.1459 ,- 201.0050 ,- 198.6017 ,- 184.9908 ,- 193.9628 ,- 188.4034 ,- 179.7897 ,- 170.6105 ,- 160.6423 ,- 139.3973 ,- 111.5310 ,- 89.5168 ,- 69.5080 , 28.8723 , 6.4833 ,- 12.1677 ,- 23.3129 ,- 35.8126 ,- 57.1693 ,- 65.9540 ,- 69.7907 ,- 72.9074 ,- 74.5940 ,- 74.7814 ,- 72.8976 ,- 69.8762 ,- 64.3463 ,- 249.3897 , 29.3458 ,- 65.5299 ,
04-01-2022 ,12:43:59 ,       12670.966, 250  ,           10  , 32  , 111  ,- 145.2428 ,- 266.6138 ,- 323.0862 ,- 203.5102 ,- 195.5311 ,- 187.5519 ,- 191.0007 ,- 185.1190 ,- 175.7195 ,- 166.7212 ,- 157.0357 ,- 135.7414 ,- 107.8521 ,- 86.5480 ,- 69.1266 , 28.4811 , 9.2318 ,- 10.6488 ,- 22.7277 ,- 36.5129 ,- 59.0598 ,- 67.5222 ,- 71.8784 ,- 74.3573 ,- 76.8231 ,- 77.3458 ,- 75.4324 ,- 72.6148 ,- 69.6231 ,- 255.1464 , 31.1310 ,- 66.1052 ,
04-01-2022 ,12:43:59 ,       12671.431, 250  ,           10  , 32  , 111  ,- 133.8642 ,- 264.7103 ,- 325.5947 ,- 203.4116 ,- 196.6226 ,- 189.9190 ,- 192.3815 ,- 186.8121 ,- 177.2680 ,- 168.0165 ,- 158.1371 ,- 137.1223 ,- 109.0455 ,- 87.6362 ,- 69.8894 , 32.3902 , 11.7797 ,- 8.3671 ,- 20.4855 ,- 34.5863 ,- 58.4943 ,- 67.7195 ,- 71.9770 ,- 75.3272 ,- 77.5003 ,- 77.5332 ,- 75.5277 ,- 72.5162 ,- 66.9863 ,- 255.0478 , 31.0323 ,- 66.0099 ,
04-01-2022 ,12:44:00 ,       12671.945, 250  ,           10  , 32  , 111  ,- 139.3053 ,- 267.0873 ,- 327.8928 ,- 205.1442 ,- 197.7108 ,- 188.5382 ,- 193.6669 ,- 187.7064 ,- 178.1426 ,- 169.0160 ,- 158.9393 ,- 137.3228 ,- 109.4433 ,- 88.4253 ,- 71.9803 , 31.7063 , 11.5858 ,- 9.3173 ,- 21.9485 ,- 36.5129 ,- 61.2362 ,- 70.4680 ,- 75.3600 ,- 78.6148 ,- 81.2779 ,- 81.9978 ,- 79.9398 ,- 76.3266 ,- 72.3518 ,- 256.5338 , 31.1310 ,- 67.3513 ,
04-01-2022 ,12:44:00 ,       12672.461, 250  ,           10  , 32  , 111  ,- 126.0461 ,- 266.9952 ,- 331.5520 ,- 207.0708 ,- 201.7678 ,- 195.1464 ,- 197.6154 ,- 191.9870 ,- 182.6927 ,- 173.5037 ,- 163.5519 ,- 141.7677 ,- 113.3195 ,- 91.5913 ,- 72.2663 , 31.1211 , 7.1704 ,- 13.5945 ,- 25.6504 ,- 39.6691 ,- 63.3173 ,- 72.4340 ,- 76.5535 ,- 79.7754 ,- 81.4718 ,- 81.2384 ,- 78.7200 ,- 75.8400 ,- 70.9874 ,- 258.9174 , 30.2400 ,- 69.1693 ,
04-01-2022 ,12:44:01 ,       12672.976, 250  ,           10  , 32  , 111  ,- 139.9003 ,- 272.0352 ,- 335.4215 ,- 210.0560 ,- 202.4615 ,- 185.4807 ,- 197.0237 ,- 190.5930 ,- 180.8549 ,- 171.3108 ,- 160.9447 ,- 138.6050 ,- 110.2390 ,- 87.8335 ,- 71.3129 , 30.7299 , 9.9156 ,- 10.5534 ,- 22.9217 ,- 37.3907 ,- 61.6143 ,- 70.8625 ,- 75.4587 ,- 78.4209 ,- 81.0839 ,- 81.8105 ,- 79.7524 ,- 76.2313 ,- 73.2625 ,- 261.6988 , 30.2400 ,- 68.1173 ,
04-01-2022 ,12:44:01 ,       12673.44, 250  ,            10  , 32  , 111  ,- 139.2066 ,- 272.6993 ,- 333.1202 ,- 208.4187 ,- 200.7782 ,- 198.0067 ,- 196.8264 ,- 191.0894 ,- 182.1141 ,- 172.5075 ,- 162.7497 ,- 140.9754 ,- 112.6225 ,- 90.8022 ,- 71.6943 , 33.6592 , 12.6641 ,- 8.1764 ,- 20.7781 ,- 35.2866 ,- 59.5332 ,- 68.6039 ,- 73.1704 ,- 76.2905 ,- 78.1776 ,- 78.0099 ,- 75.9025 ,- 72.8088 ,- 67.7129 ,- 262.1952 , 30.8351 ,- 67.3513 ,
04-01-2022 ,12:44:02 ,       12673.955, 250  ,           10  , 32  , 111  ,- 120.7069 ,- 257.1026 ,- 321.8303 ,- 201.1990 ,- 197.6122 ,- 188.5382 ,- 193.8642 ,- 188.1042 ,- 179.0138 ,- 170.1141 ,- 159.9420 ,- 138.7036 ,- 110.7354 ,- 89.3195 ,- 71.0302 , 28.8723 , 5.9934 ,- 13.4992 ,- 24.6773 ,- 38.0910 ,- 60.8581 ,- 69.4883 ,- 73.8674 ,- 76.4877 ,- 78.8581 ,- 79.3381 ,- 76.9348 ,- 73.2000 ,- 67.8050 ,- 249.9848 , 31.3282 ,- 66.6806 ,
04-01-2022 ,12:44:02 ,       12674.471, 250  ,           10  , 32  , 111  ,- 132.1809 ,- 265.2823 ,- 328.9383 ,- 206.1075 ,- 199.7886 ,- 187.6505 ,- 194.7519 ,- 188.2061 ,- 179.2078 ,- 169.8116 ,- 159.9420 ,- 138.6050 ,- 110.5349 ,- 88.4253 ,- 69.7940 , 29.4608 , 8.7386 ,- 11.1255 ,- 22.9217 ,- 36.6904 ,- 60.0066 ,- 68.7025 ,- 73.0718 ,- 76.2905 ,- 78.4702 ,- 78.2006 ,- 76.4647 ,- 73.6899 ,- 70.0800 ,- 255.1464 , 30.2400 ,- 67.7326 ,
04-01-2022 ,12:44:03 ,       12674.985, 250  ,           10  , 32  , 111  ,- 120.3091 ,- 254.0615 ,- 320.0550 ,- 200.9097 ,- 199.0949 ,- 187.6505 ,- 194.0615 ,- 188.2061 ,- 178.9152 ,- 170.2127 ,- 160.4450 ,- 139.1968 ,- 111.0346 ,- 89.4181 ,- 70.9348 , 26.5282 , 5.1090 ,- 13.4038 ,- 24.5786 ,- 37.7392 ,- 60.3847 ,- 69.0937 ,- 73.3710 ,- 76.1951 ,- 78.3716 ,- 79.0554 ,- 76.5600 ,- 72.8088 ,- 67.6209 ,- 246.5097 , 31.8247 ,- 66.3913 ,
