NACA 0018                                       
 Alfa =   6.00000 Re =   200000.000 Xflap,Yflap =     0.000000    0.000000
 cL = 0.7632 cM = -0.0122 cD = 0.01709
#    x        y        Cp  
   1.00000  0.00189  0.15085
   0.99215  0.00354  0.14060
   0.97925  0.00620  0.12051
   0.96496  0.00911  0.09774
   0.94931  0.01224  0.07225
   0.93238  0.01555  0.04457
   0.91435  0.01901  0.01530
   0.89542  0.02257 -0.01496
   0.87581  0.02617 -0.04552
   0.85570  0.02978 -0.07608
   0.83523  0.03337 -0.10629
   0.81452  0.03691 -0.13607
   0.79364  0.04040 -0.16534
   0.77266  0.04382 -0.19423
   0.75160  0.04715 -0.22273
   0.73051  0.05041 -0.25109
   0.70941  0.05358 -0.27922
   0.68830  0.05665 -0.30739
   0.66721  0.05963 -0.33559
   0.64615  0.06251 -0.36390
   0.62513  0.06528 -0.39247
   0.60416  0.06794 -0.42134
   0.58324  0.07048 -0.45050
   0.56239  0.07290 -0.47997
   0.54163  0.07520 -0.50987
   0.52095  0.07736 -0.53999
   0.50038  0.07937 -0.57026
   0.47991  0.08124 -0.60062
   0.45958  0.08296 -0.63086
   0.43938  0.08451 -0.66037
   0.41934  0.08588 -0.68933
   0.39947  0.08707 -0.71800
   0.37979  0.08808 -0.74986
   0.36032  0.08888 -0.79714
   0.34108  0.08948 -0.89813
   0.32211  0.08986 -1.08584
   0.30344  0.09002 -1.12409
   0.28511  0.08995 -1.14584
   0.26716  0.08965 -1.16828
   0.24964  0.08911 -1.19247
   0.23262  0.08833 -1.21928
   0.21616  0.08732 -1.24932
   0.20031  0.08609 -1.28268
   0.18515  0.08465 -1.31940
   0.17073  0.08302 -1.35945
   0.15711  0.08122 -1.40224
   0.14431  0.07928 -1.44685
   0.13234  0.07722 -1.49234
   0.12120  0.07507 -1.53795
   0.11088  0.07285 -1.58298
   0.10133  0.07058 -1.62722
   0.09251  0.06827 -1.67025
   0.08438  0.06595 -1.71202
   0.07687  0.06361 -1.75213
   0.06995  0.06127 -1.79044
   0.06354  0.05894 -1.82715
   0.05762  0.05661 -1.86169
   0.05214  0.05428 -1.89346
   0.04706  0.05196 -1.92309
   0.04235  0.04964 -1.94955
   0.03797  0.04732 -1.97178
   0.03390  0.04500 -1.99020
   0.03012  0.04268 -2.00299
   0.02661  0.04035 -2.00957
   0.02334  0.03801 -2.00862
   0.02032  0.03566 -1.99800
   0.01753  0.03329 -1.97693
   0.01495  0.03091 -1.94215
   0.01259  0.02850 -1.89299
   0.01043  0.02608 -1.82521
   0.00848  0.02363 -1.73854
   0.00674  0.02116 -1.62732
   0.00520  0.01867 -1.49390
   0.00386  0.01616 -1.33792
   0.00273  0.01365 -1.15851
   0.00180  0.01113 -0.96136
   0.00107  0.00861 -0.74986
   0.00053  0.00611 -0.53289
   0.00019  0.00364 -0.31622
   0.00002  0.00120 -0.10849
   0.00002 -0.00120  0.08329
   0.00019 -0.00364  0.26605
   0.00053 -0.00611  0.43344
   0.00107 -0.00861  0.58306
   0.00180 -0.01113  0.71253
   0.00273 -0.01365  0.81676
   0.00386 -0.01616  0.89614
   0.00520 -0.01867  0.95201
   0.00674 -0.02116  0.98523
   0.00848 -0.02363  0.99909
   0.01043 -0.02608  0.99677
   0.01259 -0.02850  0.98111
   0.01495 -0.03091  0.95539
   0.01753 -0.03329  0.92177
   0.02032 -0.03566  0.88207
   0.02334 -0.03801  0.83819
   0.02661 -0.04035  0.79217
   0.03012 -0.04268  0.74406
   0.03390 -0.04500  0.69478
   0.03797 -0.04732  0.64557
   0.04235 -0.04964  0.59682
   0.04706 -0.05196  0.54793
   0.05214 -0.05428  0.50036
   0.05762 -0.05661  0.45345
   0.06354 -0.05894  0.40760
   0.06994 -0.06127  0.36321
   0.07687 -0.06361  0.32023
   0.08438 -0.06595  0.27841
   0.09251 -0.06827  0.23871
   0.10133 -0.07058  0.20007
   0.11088 -0.07285  0.16385
   0.12120 -0.07507  0.12931
   0.13234 -0.07722  0.09717
   0.14431 -0.07928  0.06729
   0.15711 -0.08122  0.03994
   0.17073 -0.08302  0.01516
   0.18515 -0.08465 -0.00684
   0.20031 -0.08609 -0.02606
   0.21615 -0.08732 -0.04274
   0.23262 -0.08833 -0.05663
   0.24964 -0.08911 -0.06819
   0.26716 -0.08965 -0.07743
   0.28511 -0.08995 -0.08447
   0.30344 -0.09002 -0.08952
   0.32211 -0.08986 -0.09279
   0.34108 -0.08948 -0.09450
   0.36032 -0.08888 -0.09476
   0.37979 -0.08808 -0.09370
   0.39947 -0.08707 -0.09162
   0.41934 -0.08588 -0.08845
   0.43938 -0.08451 -0.08430
   0.45958 -0.08296 -0.07942
   0.47991 -0.08124 -0.07372
   0.50038 -0.07937 -0.06730
   0.52095 -0.07736 -0.06025
   0.54163 -0.07520 -0.05254
   0.56239 -0.07290 -0.04420
   0.58324 -0.07048 -0.03522
   0.60416 -0.06794 -0.02562
   0.62513 -0.06528 -0.01543
   0.64615 -0.06251 -0.00472
   0.66721 -0.05963  0.00632
   0.68830 -0.05665  0.01735
   0.70941 -0.05358  0.02786
   0.73051 -0.05041  0.03731
   0.75160 -0.04715  0.04545
   0.77266 -0.04382  0.05247
   0.79364 -0.04040  0.05823
   0.81452 -0.03691  0.06270
   0.83523 -0.03337  0.06605
   0.85570 -0.02978  0.06849
   0.87581 -0.02617  0.07022
   0.89542 -0.02257  0.07143
   0.91435 -0.01901  0.07225
   0.93238 -0.01555  0.07281
   0.94931 -0.01224  0.07320
   0.96496 -0.00911  0.07352
   0.97925 -0.00620  0.07384
   0.99214 -0.00354  0.12266
   1.00000 -0.00189  0.15085
