NACA 0018                                       
 Alfa =  10.00000 Re =   200000.000 Xflap,Yflap =     0.000000    0.000000
 cL = 1.0194 cM = 0.0156 cD = 0.02306
#    x        y        Cp  
   1.00000  0.00189  0.11376
   0.99215  0.00354  0.11227
   0.97925  0.00620  0.10797
   0.96496  0.00911  0.10146
   0.94931  0.01224  0.09250
   0.93238  0.01555  0.08064
   0.91435  0.01901  0.06554
   0.89542  0.02257  0.04708
   0.87581  0.02617  0.02532
   0.85570  0.02978  0.00050
   0.83523  0.03337 -0.02703
   0.81452  0.03691 -0.05682
   0.79364  0.04040 -0.08846
   0.77266  0.04382 -0.12153
   0.75160  0.04715 -0.15570
   0.73051  0.05041 -0.19076
   0.70941  0.05358 -0.22644
   0.68830  0.05665 -0.26270
   0.66721  0.05963 -0.29946
   0.64615  0.06251 -0.33669
   0.62513  0.06528 -0.37447
   0.60416  0.06794 -0.41288
   0.58324  0.07048 -0.45191
   0.56239  0.07290 -0.49166
   0.54163  0.07520 -0.53235
   0.52095  0.07736 -0.57386
   0.50038  0.07937 -0.61644
   0.47991  0.08124 -0.66007
   0.45958  0.08296 -0.70507
   0.43938  0.08451 -0.75107
   0.41934  0.08588 -0.79859
   0.39947  0.08707 -0.84742
   0.37979  0.08808 -0.89773
   0.36032  0.08888 -0.94938
   0.34108  0.08948 -1.00248
   0.32211  0.08986 -1.05684
   0.30344  0.09002 -1.11224
   0.28511  0.08995 -1.16840
   0.26716  0.08965 -1.22481
   0.24964  0.08911 -1.28058
   0.23262  0.08833 -1.33461
   0.21616  0.08732 -1.38574
   0.20031  0.08609 -1.43716
   0.18515  0.08465 -1.51431
   0.17073  0.08302 -1.71002
   0.15711  0.08122 -2.10159
   0.14431  0.07928 -2.13602
   0.13234  0.07722 -2.16733
   0.12120  0.07507 -2.19838
   0.11088  0.07285 -2.23118
   0.10133  0.07058 -2.26728
   0.09251  0.06827 -2.30804
   0.08438  0.06595 -2.35446
   0.07687  0.06361 -2.40692
   0.06995  0.06127 -2.46468
   0.06354  0.05894 -2.52774
   0.05762  0.05661 -2.59572
   0.05214  0.05428 -2.66727
   0.04706  0.05196 -2.74089
   0.04235  0.04964 -2.81496
   0.03797  0.04732 -2.88811
   0.03390  0.04500 -2.95919
   0.03012  0.04268 -3.02698
   0.02661  0.04035 -3.08959
   0.02334  0.03801 -3.14558
   0.02032  0.03566 -3.19323
   0.01753  0.03329 -3.23032
   0.01495  0.03091 -3.25202
   0.01259  0.02850 -3.25787
   0.01043  0.02608 -3.24019
   0.00848  0.02363 -3.19894
   0.00674  0.02116 -3.12454
   0.00520  0.01867 -3.01703
   0.00386  0.01616 -2.87392
   0.00273  0.01365 -2.68999
   0.00180  0.01113 -2.47277
   0.00107  0.00861 -2.22395
   0.00053  0.00611 -1.94808
   0.00019  0.00364 -1.66119
   0.00002  0.00120 -1.37184
   0.00002 -0.00120 -1.08909
   0.00019 -0.00364 -0.80968
   0.00053 -0.00611 -0.53570
   0.00107 -0.00861 -0.27111
   0.00180 -0.01113 -0.02420
   0.00273 -0.01365  0.19845
   0.00386 -0.01616  0.39417
   0.00520 -0.01867  0.55953
   0.00674 -0.02116  0.69418
   0.00848 -0.02363  0.79979
   0.01043 -0.02608  0.87996
   0.01259 -0.02850  0.93659
   0.01495 -0.03091  0.97324
   0.01753 -0.03329  0.99361
   0.02032 -0.03566  0.99999
   0.02334 -0.03801  0.99520
   0.02661 -0.04035  0.98141
   0.03012 -0.04268  0.96048
   0.03390 -0.04500  0.93363
   0.03797 -0.04732  0.90254
   0.04235 -0.04964  0.86758
   0.04706 -0.05196  0.83025
   0.05214 -0.05428  0.79065
   0.05762 -0.05661  0.74962
   0.06354 -0.05894  0.70750
   0.06994 -0.06127  0.66491
   0.07687 -0.06361  0.62136
   0.08438 -0.06595  0.57811
   0.09251 -0.06827  0.53517
   0.10133 -0.07058  0.49227
   0.11088 -0.07285  0.45029
   0.12120 -0.07507  0.40953
   0.13234 -0.07722  0.36980
   0.14431 -0.07928  0.33177
   0.15711 -0.08122  0.29550
   0.17073 -0.08302  0.26138
   0.18515 -0.08465  0.22962
   0.20031 -0.08609  0.20046
   0.21615 -0.08732  0.17359
   0.23262 -0.08833  0.14949
   0.24964 -0.08911  0.12780
   0.26716 -0.08965  0.10852
   0.28511 -0.08995  0.09155
   0.30344 -0.09002  0.07674
   0.32211 -0.08986  0.06396
   0.34108 -0.08948  0.05287
   0.36032 -0.08888  0.04349
   0.37979 -0.08808  0.03555
   0.39947 -0.08707  0.02894
   0.41934 -0.08588  0.02347
   0.43938 -0.08451  0.01918
   0.45958 -0.08296  0.01571
   0.47991 -0.08124  0.01316
   0.50038 -0.07937  0.01136
