NACA 0018                                       
 Alfa =  12.00000 Re =   200000.000 Xflap,Yflap =     0.000000    0.000000
 cL = 1.0848 cM = 0.0368 cD = 0.02890
#    x        y        Cp  
   1.00000  0.00189  0.04899
   0.99215  0.00354  0.04734
   0.97925  0.00620  0.04473
   0.96496  0.00911  0.04191
   0.94931  0.01224  0.03893
   0.93238  0.01555  0.03592
   0.91435  0.01901  0.03314
   0.89542  0.02257  0.03086
   0.87581  0.02617  0.02755
   0.85570  0.02978  0.01839
   0.83523  0.03337  0.00545
   0.81452  0.03691 -0.01135
   0.79364  0.04040 -0.03198
   0.77266  0.04382 -0.05633
   0.75160  0.04715 -0.08414
   0.73051  0.05041 -0.11513
   0.70941  0.05358 -0.14892
   0.68830  0.05665 -0.18513
   0.66721  0.05963 -0.22339
   0.64615  0.06251 -0.26340
   0.62513  0.06528 -0.30486
   0.60416  0.06794 -0.34764
   0.58324  0.07048 -0.39155
   0.56239  0.07290 -0.43653
   0.54163  0.07520 -0.48266
   0.52095  0.07736 -0.52983
   0.50038  0.07937 -0.57815
   0.47991  0.08124 -0.62773
   0.45958  0.08296 -0.67871
   0.43938  0.08451 -0.73100
   0.41934  0.08588 -0.78491
   0.39947  0.08707 -0.84041
   0.37979  0.08808 -0.89771
   0.36032  0.08888 -0.95680
   0.34108  0.08948 -1.01779
   0.32211  0.08986 -1.08079
   0.30344  0.09002 -1.14555
   0.28511  0.08995 -1.21227
   0.26716  0.08965 -1.28079
   0.24964  0.08911 -1.35064
   0.23262  0.08833 -1.42127
   0.21616  0.08732 -1.49188
   0.20031  0.08609 -1.56145
   0.18515  0.08465 -1.62819
   0.17073  0.08302 -1.69233
   0.15711  0.08122 -1.75891
   0.14431  0.07928 -1.86386
   0.13234  0.07722 -2.11745
   0.12120  0.07507 -2.61210
   0.11088  0.07285 -2.68950
   0.10133  0.07058 -2.72012
   0.09251  0.06827 -2.74940
   0.08438  0.06595 -2.77968
   0.07687  0.06361 -2.81282
   0.06995  0.06127 -2.85064
   0.06354  0.05894 -2.89498
   0.05762  0.05661 -2.94746
   0.05214  0.05428 -3.00911
   0.04706  0.05196 -3.07910
   0.04235  0.04964 -3.15755
   0.03797  0.04732 -3.24381
   0.03390  0.04500 -3.33515
   0.03012  0.04268 -3.42839
   0.02661  0.04035 -3.52027
   0.02334  0.03801 -3.60728
   0.02032  0.03566 -3.68700
   0.01753  0.03329 -3.75630
   0.01495  0.03091 -3.81145
   0.01259  0.02850 -3.84877
   0.01043  0.02608 -3.86247
   0.00848  0.02363 -3.84860
   0.00674  0.02116 -3.80089
   0.00520  0.01867 -3.71494
   0.00386  0.01616 -3.58593
   0.00273  0.01365 -3.41131
   0.00180  0.01113 -3.19484
   0.00107  0.00861 -2.93713
   0.00053  0.00611 -2.64689
   0.00019  0.00364 -2.33442
   0.00002  0.00120 -2.01580
   0.00002 -0.00120 -1.70020
   0.00019 -0.00364 -1.38299
   0.00053 -0.00611 -1.06531
   0.00107 -0.00861 -0.75202
   0.00180 -0.01113 -0.45536
   0.00273 -0.01365 -0.17927
   0.00386 -0.01616  0.06715
   0.00520 -0.01867  0.28408
   0.00674 -0.02116  0.46617
   0.00848 -0.02363  0.61637
   0.01043 -0.02608  0.73699
   0.01259 -0.02850  0.82964
   0.01495 -0.03091  0.89874
   0.01753 -0.03329  0.94721
   0.02032 -0.03566  0.97854
   0.02334 -0.03801  0.99522
   0.02661 -0.04035  0.99999
   0.03012 -0.04268  0.99490
   0.03390 -0.04500  0.98182
   0.03797 -0.04732  0.96215
   0.04235 -0.04964  0.93721
   0.04706 -0.05196  0.90791
   0.05214 -0.05428  0.87504
   0.05762 -0.05661  0.83942
   0.06354 -0.05894  0.80178
   0.06994 -0.06127  0.76227
   0.07687 -0.06361  0.72143
   0.08438 -0.06595  0.67959
   0.09251 -0.06827  0.63746
   0.10133 -0.07058  0.59470
   0.11088 -0.07285  0.55226
   0.12120 -0.07507  0.51022
   0.13234 -0.07722  0.46894
   0.14431 -0.07928  0.42880
   0.15711 -0.08122  0.38997
   0.17073 -0.08302  0.35312
   0.18515 -0.08465  0.31827
   0.20031 -0.08609  0.28560
   0.21615 -0.08732  0.25530
   0.23262 -0.08833  0.22750
   0.24964 -0.08911  0.20207
   0.26716 -0.08965  0.17900
   0.28511 -0.08995  0.15825
   0.30344 -0.09002  0.13966
   0.32211 -0.08986  0.12310
   0.34108 -0.08948  0.10828
   0.36032 -0.08888  0.09517
   0.37979 -0.08808  0.08369
   0.39947 -0.08707  0.07342
   0.41934 -0.08588  0.06446
   0.43938 -0.08451  0.05667
   0.45958 -0.08296  0.04974
   0.47991 -0.08124  0.04378
   0.50038 -0.07937  0.03860
   0.52095 -0.07736  0.03406
   0.54163 -0.07520  0.03015
   0.56239 -0.07290  0.02676
   0.58324 -0.07048  0.02389
   0.60416 -0.06794  0.02143
   0.62513 -0.06528  0.01935
   0.64615 -0.06251  0.01762
   0.66721 -0.05963  0.01624
   0.68830 -0.05665  0.01518
   0.70941 -0.05358  0.01437
   0.73051 -0.05041  0.01386
   0.75160 -0.04715  0.01376
   0.77266 -0.04382  0.01383
   0.79364 -0.04040  0.01435
   0.81452 -0.03691  0.01527
   0.83523 -0.03337  0.01652
   0.85570 -0.02978  0.01831
   0.87581 -0.02617  0.02059
   0.89542 -0.02257  0.02343
   0.91435 -0.01901  0.02683
   0.93238 -0.01555  0.03076
   0.94931 -0.01224  0.03514
   0.96496 -0.00911  0.03994
   0.97925 -0.00620  0.04470
   0.99214 -0.00354  0.04992
   1.00000 -0.00189  0.04899
