NACA 0018                                       
 Alfa =   4.00000 Re =   350000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00189  0.26094
   0.99215  0.00354  0.24771
   0.97925  0.00620  0.22224
   0.96496  0.00911  0.19325
   0.94931  0.01224  0.16117
   0.93238  0.01555  0.12726
   0.91435  0.01901  0.09268
   0.89542  0.02257  0.05834
   0.87581  0.02617  0.02503
   0.85570  0.02978 -0.00703
   0.83523  0.03337 -0.03769
   0.81452  0.03691 -0.06707
   0.79364  0.04040 -0.09524
   0.77266  0.04382 -0.12251
   0.75160  0.04715 -0.14890
   0.73051  0.05041 -0.17481
   0.70941  0.05358 -0.20010
   0.68830  0.05665 -0.22512
   0.66721  0.05963 -0.24982
   0.64615  0.06251 -0.27427
   0.62513  0.06528 -0.29859
   0.60416  0.06794 -0.32281
   0.58324  0.07048 -0.34669
   0.56239  0.07290 -0.37015
   0.54163  0.07520 -0.39317
   0.52095  0.07736 -0.41523
   0.50038  0.07937 -0.43615
   0.47991  0.08124 -0.45766
   0.45958  0.08296 -0.48796
   0.43938  0.08451 -0.55227
   0.41934  0.08588 -0.66692
   0.39947  0.08707 -0.69660
   0.37979  0.08808 -0.71409
   0.36032  0.08888 -0.73256
   0.34108  0.08948 -0.75244
   0.32211  0.08986 -0.77412
   0.30344  0.09002 -0.79797
   0.28511  0.08995 -0.82415
   0.26716  0.08965 -0.85252
   0.24964  0.08911 -0.88263
   0.23262  0.08833 -0.91388
   0.21616  0.08732 -0.94567
   0.20031  0.08609 -0.97752
   0.18515  0.08465 -1.00896
   0.17073  0.08302 -1.03962
   0.15711  0.08122 -1.06922
   0.14431  0.07928 -1.09751
   0.13234  0.07722 -1.12424
   0.12120  0.07507 -1.14929
   0.11088  0.07285 -1.17257
   0.10133  0.07058 -1.19382
   0.09251  0.06827 -1.21311
   0.08438  0.06595 -1.23009
   0.07687  0.06361 -1.24509
   0.06995  0.06127 -1.25756
   0.06354  0.05894 -1.26736
   0.05762  0.05661 -1.27451
   0.05214  0.05428 -1.27836
   0.04706  0.05196 -1.27917
   0.04235  0.04964 -1.27610
   0.03797  0.04732 -1.26839
   0.03390  0.04500 -1.25613
   0.03012  0.04268 -1.23830
   0.02661  0.04035 -1.21340
   0.02334  0.03801 -1.18177
   0.02032  0.03566 -1.14106
   0.01753  0.03329 -1.09013
   0.01495  0.03091 -1.02822
   0.01259  0.02850 -0.95409
   0.01043  0.02608 -0.86567
   0.00848  0.02363 -0.76395
   0.00674  0.02116 -0.64533
   0.00520  0.01867 -0.51187
   0.00386  0.01616 -0.36674
   0.00273  0.01365 -0.20773
   0.00180  0.01113 -0.04579
   0.00107  0.00861  0.11975
   0.00053  0.00611  0.27999
   0.00019  0.00364  0.43089
   0.00002  0.00120  0.56701
   0.00002 -0.00120  0.68486
   0.00019 -0.00364  0.78632
   0.00053 -0.00611  0.87046
   0.00107 -0.00861  0.93436
   0.00180 -0.01113  0.97673
   0.00273 -0.01365  0.99728
   0.00386 -0.01616  0.99790
   0.00520 -0.01867  0.98077
   0.00674 -0.02116  0.94884
   0.00848 -0.02363  0.90599
   0.01043 -0.02608  0.85448
   0.01259 -0.02850  0.79707
   0.01495 -0.03091  0.73661
   0.01753 -0.03329  0.67407
   0.02032 -0.03566  0.61187
   0.02334 -0.03801  0.54966
   0.02661 -0.04035  0.48945
   0.03012 -0.04268  0.43065
   0.03390 -0.04500  0.37422
   0.03797 -0.04732  0.31957
   0.04235 -0.04964  0.26792
   0.04706 -0.05196  0.21817
   0.05214 -0.05428  0.17110
   0.05762 -0.05661  0.12611
   0.06354 -0.05894  0.08360
   0.06994 -0.06127  0.04357
   0.07687 -0.06361  0.00534
   0.08438 -0.06595 -0.03032
   0.09251 -0.06827 -0.06368
   0.10133 -0.07058 -0.09490
   0.11088 -0.07285 -0.12369
   0.12120 -0.07507 -0.14993
   0.13234 -0.07722 -0.17390
   0.14431 -0.07928 -0.19498
   0.15711 -0.08122 -0.21365
   0.17073 -0.08302 -0.22958
   0.18515 -0.08465 -0.24277
   0.20031 -0.08609 -0.25338
   0.21615 -0.08732 -0.26141
   0.23262 -0.08833 -0.26713
   0.24964 -0.08911 -0.27055
   0.26716 -0.08965 -0.27215
   0.28511 -0.08995 -0.27176
   0.30344 -0.09002 -0.26980
   0.32211 -0.08986 -0.26637
   0.34108 -0.08948 -0.26170
   0.36032 -0.08888 -0.25600
   0.37979 -0.08808 -0.24931
   0.39947 -0.08707 -0.24185
   0.41934 -0.08588 -0.23373
   0.43938 -0.08451 -0.22495
   0.45958 -0.08296 -0.21574
   0.47991 -0.08124 -0.20610
   0.50038 -0.07937 -0.19608
   0.52095 -0.07736 -0.18579
   0.54163 -0.07520 -0.17522
   0.56239 -0.07290 -0.16446
   0.58324 -0.07048 -0.15351
   0.60416 -0.06794 -0.14245
   0.62513 -0.06528 -0.13134
   0.64615 -0.06251 -0.12026
   0.66721 -0.05963 -0.10935
   0.68830 -0.05665 -0.09879
   0.70941 -0.05358 -0.08879
   0.73051 -0.05041 -0.07952
   0.75160 -0.04715 -0.07107
   0.77266 -0.04382 -0.06343
   0.79364 -0.04040 -0.05645
   0.81452 -0.03691 -0.05015
   0.83523 -0.03337 -0.04449
   0.85570 -0.02978 -0.03933
   0.87581 -0.02617 -0.03449
   0.89542 -0.02257 -0.02971
   0.91435 -0.01901  0.03125
   0.93238 -0.01555  0.09958
   0.94931 -0.01224  0.14678
   0.96496 -0.00911  0.18197
   0.97925 -0.00620  0.21292
   0.99214 -0.00354  0.24444
   1.00000 -0.00189  0.26094
