NACA 0018                                       
 Alfa =  10.00000 Re =   350000.000 Xflap,Yflap =     0.000000    0.000000
 cL = 1.0549 cM = 0.0097 cD = 0.01910
#    x        y        Cp  
   1.00000  0.00189  0.12690
   0.99215  0.00354  0.12539
   0.97925  0.00620  0.12057
   0.96496  0.00911  0.11292
   0.94931  0.01224  0.10225
   0.93238  0.01555  0.08807
   0.91435  0.01901  0.07009
   0.89542  0.02257  0.04827
   0.87581  0.02617  0.02289
   0.85570  0.02978 -0.00560
   0.83523  0.03337 -0.03661
   0.81452  0.03691 -0.06954
   0.79364  0.04040 -0.10384
   0.77266  0.04382 -0.13909
   0.75160  0.04715 -0.17495
   0.73051  0.05041 -0.21129
   0.70941  0.05358 -0.24789
   0.68830  0.05665 -0.28481
   0.66721  0.05963 -0.32204
   0.64615  0.06251 -0.35961
   0.62513  0.06528 -0.39765
   0.60416  0.06794 -0.43629
   0.58324  0.07048 -0.47555
   0.56239  0.07290 -0.51554
   0.54163  0.07520 -0.55655
   0.52095  0.07736 -0.59841
   0.50038  0.07937 -0.64143
   0.47991  0.08124 -0.68558
   0.45958  0.08296 -0.73122
   0.43938  0.08451 -0.77799
   0.41934  0.08588 -0.82640
   0.39947  0.08707 -0.87632
   0.37979  0.08808 -0.92797
   0.36032  0.08888 -0.98119
   0.34108  0.08948 -1.03626
   0.32211  0.08986 -1.09308
   0.30344  0.09002 -1.15161
   0.28511  0.08995 -1.21183
   0.26716  0.08965 -1.27367
   0.24964  0.08911 -1.33677
   0.23262  0.08833 -1.40044
   0.21616  0.08732 -1.46425
   0.20031  0.08609 -1.52702
   0.18515  0.08465 -1.58680
   0.17073  0.08302 -1.64407
   0.15711  0.08122 -1.70639
   0.14431  0.07928 -1.83117
   0.13234  0.07722 -2.15031
   0.12120  0.07507 -2.26131
   0.11088  0.07285 -2.30303
   0.10133  0.07058 -2.34482
   0.09251  0.06827 -2.38921
   0.08438  0.06595 -2.43793
   0.07687  0.06361 -2.49186
   0.06995  0.06127 -2.55075
   0.06354  0.05894 -2.61481
   0.05762  0.05661 -2.68385
   0.05214  0.05428 -2.75663
   0.04706  0.05196 -2.83172
   0.04235  0.04964 -2.90750
   0.03797  0.04732 -2.98261
   0.03390  0.04500 -3.05594
   0.03012  0.04268 -3.12627
   0.02661  0.04035 -3.19153
   0.02334  0.03801 -3.25040
   0.02032  0.03566 -3.30111
   0.01753  0.03329 -3.34158
   0.01495  0.03091 -3.36613
   0.01259  0.02850 -3.37544
   0.01043  0.02608 -3.36019
   0.00848  0.02363 -3.32164
   0.00674  0.02116 -3.24883
   0.00520  0.01867 -3.14201
   0.00386  0.01616 -2.99914
   0.00273  0.01365 -2.81363
   0.00180  0.01113 -2.59378
   0.00107  0.00861 -2.34163
   0.00053  0.00611 -2.05995
   0.00019  0.00364 -1.76706
   0.00002  0.00120 -1.47055
   0.00002 -0.00120 -1.18087
   0.00019 -0.00364 -0.89382
   0.00053 -0.00611 -0.61235
   0.00107 -0.00861 -0.33946
   0.00180 -0.01113 -0.08408
   0.00273 -0.01365  0.14688
   0.00386 -0.01616  0.35079
   0.00520 -0.01867  0.52380
   0.00674 -0.02116  0.66549
   0.00848 -0.02363  0.77740
   0.01043 -0.02608  0.86319
   0.01259 -0.02850  0.92486
   0.01495 -0.03091  0.96574
   0.01753 -0.03329  0.98992
   0.02032 -0.03566  0.99947
   0.02334 -0.03801  0.99744
   0.02661 -0.04035  0.98603
   0.03012 -0.04268  0.96703
   0.03390 -0.04500  0.94191
   0.03797 -0.04732  0.91225
   0.04235 -0.04964  0.87844
   0.04706 -0.05196  0.84216
   0.05214 -0.05428  0.80335
   0.05762 -0.05661  0.76301
   0.06354 -0.05894  0.72143
   0.06994 -0.06127  0.67931
   0.07687 -0.06361  0.63603
   0.08438 -0.06595  0.59308
   0.09251 -0.06827  0.55030
   0.10133 -0.07058  0.50747
   0.11088 -0.07285  0.46555
   0.12120 -0.07507  0.42480
   0.13234 -0.07722  0.38501
   0.14431 -0.07928  0.34689
   0.15711 -0.08122  0.31048
   0.17073 -0.08302  0.27622
   0.18515 -0.08465  0.24429
   0.20031 -0.08609  0.21498
   0.21615 -0.08732  0.18790
   0.23262 -0.08833  0.16363
   0.24964 -0.08911  0.14175
   0.26716 -0.08965  0.12229
   0.28511 -0.08995  0.10516
   0.30344 -0.09002  0.09018
   0.32211 -0.08986  0.07726
   0.34108 -0.08948  0.06602
   0.36032 -0.08888  0.05653
   0.37979 -0.08808  0.04846
   0.39947 -0.08707  0.04177
   0.41934 -0.08588  0.03620
   0.43938 -0.08451  0.03186
   0.45958 -0.08296  0.02832
   0.47991 -0.08124  0.02573
