NACA 0018                                       
 Alfa =  16.00000 Re =   350000.000 Xflap,Yflap =     0.000000    0.000000
 cL = 1.2238 cM = 0.0438 cD = 0.05040
#    x        y        Cp  
   1.00000  0.00189 -0.10139
   0.99215  0.00354 -0.10363
   0.97925  0.00620 -0.10731
   0.96496  0.00911 -0.11144
   0.94931  0.01224 -0.11602
   0.93238  0.01555 -0.12106
   0.91435  0.01901 -0.12654
   0.89542  0.02257 -0.13242
   0.87581  0.02617 -0.13866
   0.85570  0.02978 -0.14521
   0.83523  0.03337 -0.15206
   0.81452  0.03691 -0.15917
   0.79364  0.04040 -0.16653
   0.77266  0.04382 -0.17412
   0.75160  0.04715 -0.18193
   0.73051  0.05041 -0.18996
   0.70941  0.05358 -0.19818
   0.68830  0.05665 -0.20659
   0.66721  0.05963 -0.21515
   0.64615  0.06251 -0.22380
   0.62513  0.06528 -0.23238
   0.60416  0.06794 -0.24049
   0.58324  0.07048 -0.24711
   0.56239  0.07290 -0.25316
   0.54163  0.07520 -0.27397
   0.52095  0.07736 -0.30565
   0.50038  0.07937 -0.34776
   0.47991  0.08124 -0.39942
   0.45958  0.08296 -0.45937
   0.43938  0.08451 -0.52598
   0.41934  0.08588 -0.59792
   0.39947  0.08707 -0.67381
   0.37979  0.08808 -0.75293
   0.36032  0.08888 -0.83453
   0.34108  0.08948 -0.91852
   0.32211  0.08986 -1.00482
   0.30344  0.09002 -1.09344
   0.28511  0.08995 -1.18466
   0.26716  0.08965 -1.27875
   0.24964  0.08911 -1.37544
   0.23262  0.08833 -1.47537
   0.21616  0.08732 -1.57815
   0.20031  0.08609 -1.68394
   0.18515  0.08465 -1.79227
   0.17073  0.08302 -1.90326
   0.15711  0.08122 -2.01566
   0.14431  0.07928 -2.12866
   0.13234  0.07722 -2.24240
   0.12120  0.07507 -2.35319
   0.11088  0.07285 -2.46053
   0.10133  0.07058 -2.56149
   0.09251  0.06827 -2.65870
   0.08438  0.06595 -2.77642
   0.07687  0.06361 -3.01767
   0.06995  0.06127 -3.57301
   0.06354  0.05894 -4.00306
   0.05762  0.05661 -4.04356
   0.05214  0.05428 -4.08062
   0.04706  0.05196 -4.11880
   0.04235  0.04964 -4.16209
   0.03797  0.04732 -4.21459
   0.03390  0.04500 -4.28081
   0.03012  0.04268 -4.36466
   0.02661  0.04035 -4.46607
   0.02334  0.03801 -4.58578
   0.02032  0.03566 -4.72003
   0.01753  0.03329 -4.85809
   0.01495  0.03091 -4.98913
   0.01259  0.02850 -5.10398
   0.01043  0.02608 -5.19362
   0.00848  0.02363 -5.25419
   0.00674  0.02116 -5.27126
   0.00520  0.01867 -5.24251
   0.00386  0.01616 -5.16068
   0.00273  0.01365 -5.01699
   0.00180  0.01113 -4.81288
   0.00107  0.00861 -4.55101
   0.00053  0.00611 -4.24051
   0.00019  0.00364 -3.88984
   0.00002  0.00120 -3.51658
   0.00002 -0.00120 -3.13614
   0.00019 -0.00364 -2.74930
   0.00053 -0.00611 -2.34584
   0.00107 -0.00861 -1.93441
   0.00180 -0.01113 -1.53680
   0.00273 -0.01365 -1.14839
   0.00386 -0.01616 -0.79101
   0.00520 -0.01867 -0.46437
   0.00674 -0.02116 -0.17641
   0.00848 -0.02363  0.07213
   0.01043 -0.02608  0.28427
   0.01259 -0.02850  0.46130
   0.01495 -0.03091  0.60399
   0.01753 -0.03329  0.72034
   0.02032 -0.03566  0.81049
   0.02334 -0.03801  0.87934
   0.02661 -0.04035  0.93001
   0.03012 -0.04268  0.96519
   0.03390 -0.04500  0.98724
   0.03797 -0.04732  0.99806
   0.04235 -0.04964  0.99954
   0.04706 -0.05196  0.99307
   0.05214 -0.05428  0.98001
   0.05762 -0.05661  0.96097
   0.06354 -0.05894  0.93748
   0.06994 -0.06127  0.90979
   0.07687 -0.06361  0.87849
   0.08438 -0.06595  0.84434
   0.09251 -0.06827  0.80826
   0.10133 -0.07058  0.76979
   0.11088 -0.07285  0.73004
   0.12120 -0.07507  0.68944
   0.13234 -0.07722  0.64842
   0.14431 -0.07928  0.60721
   0.15711 -0.08122  0.56636
