04-01-2022 ,12:38:00 ,       12312.618, 250  ,           10  , 32  , 111  ,- 24.4208 ,- 166.9152 ,- 235.8807 ,- 152.0516 ,- 169.4532 ,- 160.6883 ,- 167.1584 ,- 165.2680 ,- 160.0406 ,- 154.5108 ,- 147.5573 ,- 130.6751 ,- 107.7206 ,- 88.6422 ,- 70.2313 , 7.2592 ,- 40.9151 ,- 59.2307 ,- 67.1277 ,- 77.5168 ,- 95.2998 ,- 102.7759 ,- 104.5151 ,- 104.8209 ,- 104.4198 ,- 101.6285 ,- 92.6894 ,- 83.3524 ,- 73.7524 ,- 179.6023 , 29.5332 ,- 68.8669 ,
04-01-2022 ,12:38:01 ,       12313.132, 250  ,           10  , 32  , 111  ,- 19.0784 ,- 164.5382 ,- 233.4807 ,- 150.2204 ,- 167.0762 ,- 160.5897 ,- 165.1826 ,- 163.2790 ,- 157.8116 ,- 151.9168 ,- 144.8516 ,- 128.2061 ,- 105.9321 ,- 87.7513 ,- 69.4718 , 5.0137 ,- 45.6230 ,- 63.1266 ,- 70.1491 ,- 79.7984 ,- 97.0981 ,- 104.0548 ,- 105.8072 ,- 106.0768 ,- 105.6790 ,- 101.3425 ,- 92.9721 ,- 84.4274 ,- 74.5743 ,- 177.4193 , 30.5228 ,- 68.7715 ,
04-01-2022 ,12:38:01 ,       12313.597, 250  ,           10  , 32  , 111  ,- 13.4400 ,- 157.5058 ,- 226.5831 ,- 146.8538 ,- 165.9880 ,- 157.5321 ,- 163.5025 ,- 161.8850 ,- 156.8450 ,- 151.1179 ,- 144.4505 ,- 127.6143 ,- 105.5343 ,- 87.3568 ,- 68.3310 , 5.1123 ,- 44.8373 ,- 61.4170 ,- 68.2981 ,- 77.6943 ,- 94.3562 ,- 101.5990 ,- 103.1212 ,- 103.3710 ,- 102.8713 ,- 99.6329 ,- 90.6214 ,- 81.3009 ,- 71.6614 ,- 173.2505 , 31.1178 ,- 66.9502 ,
04-01-2022 ,12:38:02 ,       12314.116, 250  ,           10  , 32  , 111  ,- 19.3743 ,- 164.5382 ,- 232.7475 ,- 149.5464 ,- 165.5935 ,- 158.8143 ,- 163.6998 ,- 161.6845 ,- 156.6510 ,- 150.4176 ,- 143.6483 ,- 126.8220 ,- 104.1403 ,- 85.6735 ,- 67.0948 , 8.6269 ,- 40.7178 ,- 58.7540 ,- 66.4439 ,- 76.4680 ,- 94.2609 ,- 101.3064 ,- 103.3184 ,- 103.2724 ,- 103.3579 ,- 99.1562 ,- 90.7168 ,- 81.9847 ,- 72.1151 ,- 176.7223 , 32.0088 ,- 67.4302 ,
04-01-2022 ,12:38:02 ,       12314.631, 250  ,           10  , 32  , 111  ,- 14.4296 ,- 157.2198 ,- 225.7481 ,- 146.0845 ,- 165.1957 ,- 156.4472 ,- 163.0094 ,- 161.5858 ,- 156.6510 ,- 151.2165 ,- 144.2499 ,- 127.4171 ,- 104.8373 ,- 86.6631 ,- 67.3809 , 5.7962 ,- 42.4833 ,- 59.1354 ,- 65.9573 ,- 75.1529 ,- 91.8017 ,- 98.8505 ,- 100.1392 ,- 100.4680 ,- 99.5770 ,- 96.4965 ,- 87.5211 ,- 78.5622 ,- 68.7485 ,- 172.8527 , 30.0263 ,- 65.8028 ,
04-01-2022 ,12:38:03 ,       12315.096, 250  ,           10  , 32  , 111  ,- 14.5282 ,- 150.9469 ,- 218.1207 ,- 142.0406 ,- 160.3431 ,- 152.1075 ,- 158.5645 ,- 156.7102 ,- 151.8083 ,- 146.0286 ,- 139.6373 ,- 123.4653 ,- 101.8554 ,- 84.3880 ,- 66.6181 , 2.4723 ,- 44.8373 ,- 60.4669 ,- 66.8351 ,- 75.3272 ,- 91.7096 ,- 98.2620 ,- 100.2379 ,- 100.0801 ,- 100.0636 ,- 96.0231 ,- 88.0866 ,- 79.5420 ,- 69.7513 ,- 167.2965 , 31.7129 ,- 65.3228 ,
04-01-2022 ,12:38:03 ,       12315.611, 250  ,           10  , 32  , 111  ,- 11.6614 ,- 149.8061 ,- 218.3311 ,- 142.8099 ,- 161.5332 ,- 151.8149 ,- 159.7513 ,- 158.2028 ,- 153.8401 ,- 148.3234 ,- 141.8434 ,- 125.4412 ,- 103.4466 ,- 85.6735 ,- 68.1403 , 0.8121 ,- 47.5858 ,- 63.1266 ,- 69.1726 ,- 77.7831 ,- 93.3140 ,- 99.9288 ,- 101.1321 ,- 101.6285 ,- 100.8362 ,- 97.8280 ,- 89.4970 ,- 80.3244 ,- 70.6587 ,- 168.0889 , 31.5156 ,- 65.6088 ,
04-01-2022 ,12:38:04 ,       12316.126, 250  ,           10  , 32  , 111  ,- 10.3759 ,- 145.7195 ,- 214.6719 ,- 141.5573 ,- 162.4242 ,- 152.8998 ,- 160.9349 ,- 159.2976 ,- 154.5206 ,- 149.2209 ,- 142.5469 ,- 126.8220 ,- 105.1365 ,- 87.4554 ,- 69.5672 ,- 3.1923 ,- 49.7458 ,- 63.8894 ,- 69.1726 ,- 77.0795 ,- 92.8406 ,- 99.1464 ,- 101.0335 ,- 101.0499 ,- 101.0302 ,- 97.2592 ,- 89.3064 ,- 80.3244 ,- 70.0241 ,- 166.7015 , 30.3255 ,- 66.1841 ,
04-01-2022 ,12:38:04 ,       12316.64, 250  ,            10  , 32  , 111  ,- 17.4970 ,- 157.5058 ,- 225.5409 ,- 146.1798 ,- 164.5020 ,- 156.3486 ,- 162.8121 ,- 160.6916 ,- 155.9738 ,- 150.1184 ,- 143.4478 ,- 127.1179 ,- 105.3338 ,- 87.1595 ,- 69.1858 , 1.5945 ,- 46.8987 ,- 62.9392 ,- 69.4685 ,- 78.2203 ,- 94.2609 ,- 101.1091 ,- 102.3255 ,- 102.7891 ,- 101.8061 ,- 98.6828 ,- 89.9639 ,- 81.4948 ,- 72.6609 ,- 172.8527 , 32.2093 ,- 67.9069 ,
04-01-2022 ,12:38:05 ,       12317.104, 250  ,           10  , 32  , 111  ,- 10.6718 ,- 150.9469 ,- 221.5694 ,- 145.4105 ,- 165.1957 ,- 155.3623 ,- 163.3053 ,- 161.1880 ,- 156.6510 ,- 151.3184 ,- 144.5524 ,- 127.6143 ,- 104.8373 ,- 86.8603 ,- 68.5217 , 2.3770 ,- 46.5074 ,- 62.0844 ,- 68.2981 ,- 77.1683 ,- 93.7874 ,- 100.5206 ,- 102.4242 ,- 102.4044 ,- 102.4833 ,- 98.7781 ,- 90.6214 ,- 82.2773 ,- 71.2044 ,- 170.6697 , 30.4241 ,- 66.7595 ,
04-01-2022 ,12:38:05 ,       12317.619, 250  ,           10  , 32  , 111  ,- 18.3847 ,- 159.8828 ,- 227.8390 ,- 146.8538 ,- 163.7097 ,- 156.6445 ,- 161.9245 ,- 160.0932 ,- 155.5858 ,- 149.6220 ,- 142.9447 ,- 126.2302 ,- 104.3409 ,- 86.0713 ,- 67.2855 , 6.0888 ,- 41.9934 ,- 58.9447 ,- 66.0559 ,- 75.7644 ,- 92.4658 ,- 99.5376 ,- 100.8362 ,- 101.4346 ,- 100.6422 ,- 97.1639 ,- 88.3694 ,- 79.6406 ,- 70.4778 ,- 173.5464 , 30.5228 ,- 66.4702 ,
