04-01-2022 ,12:50:09 ,       13041.164, 250  ,           10  , 32  , 111  ,- 262.3333 ,- 323.8128 ,- 338.7750 ,- 224.9097 ,- 196.5404 ,- 263.1092 ,- 177.8894 ,- 165.9321 ,- 153.8828 ,- 141.5968 ,- 129.6954 ,- 110.8636 ,- 101.2275 ,- 100.5666 ,- 96.4340 , 24.5951 , 29.9408 , 17.2143 , 5.9869 ,- 7.8378 ,- 33.2186 ,- 43.2493 ,- 49.4696 ,- 55.1047 ,- 59.3885 ,- 62.9228 ,- 68.7683 ,- 74.8636 ,- 87.2121 ,- 290.1635 , 29.8586 ,- 63.0543 ,
04-01-2022 ,12:50:09 ,       13041.629, 250  ,           10  , 32  , 111  ,- 152.0056 ,- 165.9749 ,- 173.6845 ,- 121.5354 ,- 176.6434 ,- 161.7404 ,- 179.5661 ,- 181.0620 ,- 180.5195 ,- 181.4072 ,- 181.6341 ,- 178.1327 ,- 160.7606 ,- 138.5524 ,- 116.0121 , 34.0702 , 28.4712 , 12.4603 , 0.3353 ,- 14.4099 ,- 40.8756 ,- 51.1989 ,- 58.2181 ,- 63.3239 ,- 68.3968 ,- 73.0850 ,- 79.3809 ,- 85.8083 ,- 101.4050 ,- 157.3710 , 32.6334 ,- 61.6176 ,
04-01-2022 ,12:50:10 ,       13042.144, 250  ,           10  , 32  , 111  ,- 308.8539 ,- 316.4846 ,- 328.4254 ,- 227.4116 ,- 258.0264 ,- 276.3256 ,- 234.6741 ,- 219.4785 ,- 202.0242 ,- 187.5913 ,- 173.6122 ,- 145.4368 ,- 113.1518 ,- 93.5442 ,- 80.3705 , 20.1995 , 34.3562 , 24.6280 , 13.8806 ,- 0.3058 ,- 26.3178 ,- 36.2828 ,- 42.6082 ,- 48.4340 ,- 52.9940 ,- 56.6532 ,- 62.2883 ,- 67.2428 ,- 76.3858 ,- 292.9448 , 28.8658 ,- 62.8603 ,
04-01-2022 ,12:50:10 ,       13042.659, 250  ,           10  , 32  , 111  ,- 288.6610 ,- 351.8763 ,- 370.7673 ,- 245.8982 ,- 219.3141 ,- 277.0161 ,- 200.5053 ,- 189.1201 ,- 175.7722 ,- 164.8439 ,- 152.3540 ,- 128.9393 ,- 100.7310 ,- 90.2795 ,- 88.0669 , 26.0614 , 34.1589 , 21.6822 , 10.2740 ,- 3.9847 ,- 29.3425 ,- 39.0280 ,- 45.6921 ,- 50.6565 ,- 55.3217 ,- 59.8817 ,- 65.1978 ,- 69.8795 ,- 80.2981 ,- 315.8763 , 29.4608 ,- 63.1496 ,
04-01-2022 ,12:50:11 ,       13043.174, 250  ,           10  , 32  , 111  ,- 298.2643 ,- 365.1027 ,- 392.1010 ,- 257.6418 ,- 219.4127 ,- 257.7831 ,- 205.8346 ,- 194.6960 ,- 181.6834 ,- 168.5360 ,- 155.1617 ,- 130.2247 ,- 100.5305 ,- 88.9940 ,- 88.3529 , 24.1052 , 33.6691 , 21.9682 , 10.6652 ,- 3.2844 ,- 29.1551 ,- 39.2252 ,- 45.5902 ,- 51.1398 ,- 55.5156 ,- 59.0302 ,- 64.8231 ,- 70.1721 ,- 80.6631 ,- 329.9739 , 29.6581 ,- 64.2017 ,
04-01-2022 ,12:50:11 ,       13043.639, 250  ,           10  , 32  , 111  ,- 329.8424 ,- 379.3745 ,- 396.7005 ,- 265.6308 ,- 226.4418 ,- 264.4900 ,- 208.8987 ,- 196.3859 ,- 183.3305 ,- 170.7289 ,- 157.6702 ,- 134.0746 ,- 104.1075 ,- 89.1913 ,- 83.1255 , 20.2981 , 32.4921 , 21.7775 , 11.0532 ,- 2.6696 ,- 27.4521 ,- 37.1639 ,- 43.9003 ,- 49.3019 ,- 54.0625 ,- 59.0302 ,- 65.0104 ,- 69.5869 ,- 79.7524 ,- 340.2972 , 30.8482 ,- 65.2570 ,
04-01-2022 ,12:50:12 ,       13044.154, 250  ,           10  , 32  , 111  ,- 269.6582 ,- 301.0752 ,- 312.2237 ,- 216.0527 ,- 246.8385 ,- 254.3311 ,- 229.4401 ,- 210.3223 ,- 191.3689 ,- 178.9119 ,- 169.2987 ,- 147.9058 ,- 126.9666 ,- 111.0510 ,- 95.6713 , 29.0893 , 35.9244 , 22.4417 , 10.5666 ,- 3.8959 ,- 30.5721 ,- 40.9940 ,- 47.7798 ,- 53.3655 ,- 58.2247 ,- 62.1633 ,- 68.2028 ,- 74.0811 ,- 85.5748 ,- 278.5514 , 29.8586 ,- 65.2570 ,
04-01-2022 ,12:50:12 ,       13044.669, 250  ,           10  , 32  , 111  ,- 239.2736 ,- 228.8056 ,- 243.6725 ,- 171.5836 ,- 241.9859 ,- 223.5650 ,- 237.2451 ,- 229.4303 ,- 221.5957 ,- 213.4357 ,- 202.2872 ,- 184.8527 ,- 142.6719 ,- 119.6581 ,- 100.5206 , 28.7967 , 35.2373 , 22.0636 , 10.1753 ,- 4.8625 ,- 31.7063 ,- 42.2663 ,- 48.9699 ,- 54.5261 ,- 59.3885 ,- 64.4417 ,- 70.0833 ,- 75.2548 ,- 87.8499 ,- 220.3892 , 30.4504 ,- 64.7770 ,
04-01-2022 ,12:50:13 ,       13045.134, 250  ,           10  , 32  , 111  ,- 303.9059 ,- 361.3909 ,- 381.7481 ,- 253.2133 ,- 215.2538 ,- 260.1503 ,- 201.8861 ,- 192.6050 ,- 179.8423 ,- 169.2330 ,- 157.2691 ,- 134.3705 ,- 105.3995 ,- 87.5080 ,- 77.7074 , 23.8159 , 33.7677 , 21.7775 , 10.4680 ,- 3.5474 ,- 28.9644 ,- 38.6367 ,- 45.0937 ,- 50.2718 ,- 54.7398 ,- 57.8893 ,- 63.2252 ,- 67.7294 ,- 75.2022 ,- 325.3087 , 29.8586 ,- 63.0543 ,
04-01-2022 ,12:50:13 ,       13045.649, 250  ,           10  , 32  , 111  ,- 270.6478 ,- 300.4111 ,- 312.7465 ,- 214.6094 ,- 213.9650 ,- 228.3946 ,- 196.2576 ,- 183.2516 ,- 165.8927 ,- 153.3699 ,- 145.0357 ,- 131.9014 ,- 123.0905 ,- 115.2066 ,- 102.5162 , 25.1803 , 33.5704 , 21.3041 , 9.6888 ,- 4.8625 ,- 31.8017 ,- 42.2663 ,- 49.1704 ,- 54.8154 ,- 59.7765 ,- 64.5370 ,- 70.6455 ,- 76.2313 ,- 89.4839 ,- 269.5201 , 31.7392 ,- 63.3403 ,
04-01-2022 ,12:50:14 ,       13046.164, 250  ,           10  , 32  , 111  ,- 271.1410 ,- 312.5854 ,- 327.5903 ,- 218.9426 ,- 238.8166 ,- 256.5009 ,- 227.1683 ,- 215.8949 ,- 204.0593 ,- 193.1804 ,- 177.4226 ,- 152.0549 ,- 121.7984 ,- 109.7655 ,- 96.0527 , 26.9392 , 36.0230 , 24.2499 , 13.0027 ,- 1.0948 ,- 27.1693 ,- 37.3611 ,- 44.3967 ,- 49.9792 ,- 54.9337 ,- 58.7441 ,- 64.9184 ,- 70.6620 ,- 80.9326 ,- 279.0478 , 30.3518 ,- 64.5863 ,
04-01-2022 ,12:50:14 ,       13046.679, 250  ,           10  , 32  , 111  ,- 206.3212 ,- 240.3125 ,- 247.0160 ,- 170.5250 ,- 212.0878 ,- 205.7163 ,- 200.6039 ,- 191.9081 ,- 181.8774 ,- 173.7239 ,- 163.6867 ,- 145.5354 ,- 123.9847 ,- 104.8209 ,- 95.3885 , 27.3304 , 28.8625 , 15.9781 , 5.4016 ,- 7.6636 ,- 31.9891 ,- 41.8751 ,- 48.0756 ,- 53.6548 ,- 57.8367 ,- 62.2587 ,- 67.6406 ,- 72.5195 ,- 84.1184 ,- 217.1146 , 31.8411 ,- 59.5102 ,
04-01-2022 ,12:50:15 ,       13047.145, 250  ,           10  , 32  , 111  ,- 278.0714 ,- 327.0446 ,- 336.9963 ,- 226.0637 ,- 203.6713 ,- 254.5316 ,- 180.9502 ,- 169.0193 ,- 156.6905 ,- 144.4899 ,- 133.0061 ,- 114.7135 ,- 101.0269 ,- 95.0269 ,- 93.1069 , 25.3775 , 32.9819 , 20.6367 , 9.3962 ,- 4.3364 ,- 29.4378 ,- 38.8307 ,- 45.3929 ,- 50.5611 ,- 55.3217 ,- 58.8395 ,- 65.0104 ,- 70.5633 ,- 81.5705 ,- 292.0506 , 29.3622 ,- 60.6576 ,
04-01-2022 ,12:50:15 ,       13047.659, 250  ,           10  , 32  , 111  ,- 312.7169 ,- 357.5870 ,- 369.5147 ,- 248.8801 ,- 220.6982 ,- 277.9037 ,- 198.5294 ,- 187.7294 ,- 174.7069 ,- 163.1475 ,- 150.3486 ,- 128.6434 ,- 101.4280 ,- 89.6844 ,- 81.0346 , 22.7408 , 35.5332 , 24.9140 , 13.9759 ,- 0.3058 ,- 25.9397 ,- 36.2828 ,- 42.7069 ,- 48.2400 ,- 52.5107 ,- 57.1299 ,- 62.1929 ,- 66.7529 ,- 76.6587 ,- 320.7421 , 29.8586 ,- 62.3836 ,
04-01-2022 ,12:50:16 ,       13048.174, 250  ,           10  , 32  , 111  ,- 245.4116 ,- 273.2122 ,- 284.1108 ,- 194.9754 ,- 232.4812 ,- 246.8385 ,- 209.4905 ,- 189.3206 ,- 173.7404 ,- 161.9508 ,- 151.8543 ,- 130.0275 ,- 107.5858 ,- 95.9179 ,- 85.6932 , 23.3260 , 29.3523 , 17.1189 , 6.2795 ,- 7.2263 ,- 31.5189 ,- 41.0893 ,- 47.2800 ,- 52.2050 ,- 56.6762 ,- 60.1677 ,- 65.2932 ,- 69.7809 ,- 78.2039 ,- 254.6303 , 29.5595 ,- 60.0822 ,
04-01-2022 ,12:50:16 ,       13048.689, 250  ,           10  , 32  , 111  ,- 299.2538 ,- 337.0358 ,- 346.0933 ,- 234.0560 ,- 212.6796 ,- 272.4791 ,- 187.0719 ,- 175.3875 ,- 164.4395 ,- 153.1694 ,- 140.9261 ,- 120.2466 ,- 96.1579 ,- 85.4335 ,- 81.9847 , 21.1759 , 33.5704 , 23.2997 , 12.4175 ,- 1.5321 ,- 27.0740 ,- 36.9666 ,- 43.3052 ,- 49.1113 ,- 53.3819 ,- 58.0800 ,- 63.4159 ,- 68.0220 ,- 78.3880 ,- 301.5815 , 30.0559 ,- 60.2762 ,
