04-01-2022 ,12:41:40 ,       12532.321, 250  ,           10  , 32  , 111  ,- 57.4718 ,- 196.2971 ,- 261.0741 ,- 164.3837 ,- 171.8401 ,- 171.1530 ,- 170.1338 ,- 167.1683 ,- 160.4647 ,- 153.6264 ,- 145.5650 ,- 128.0154 ,- 104.3507 ,- 85.1705 ,- 67.2954 , 17.4871 ,- 20.1107 ,- 38.9754 ,- 48.2335 ,- 59.4083 ,- 78.4669 ,- 86.1831 ,- 88.4910 ,- 90.0231 ,- 90.3748 ,- 87.7644 ,- 81.9880 ,- 76.4154 ,- 68.5874 ,- 198.8582 , 29.7370 ,- 66.1841 ,
04-01-2022 ,12:41:45 ,       12537.837, 250  ,           10  , 32  , 111  ,- 48.7661 ,- 197.4412 ,- 268.5996 ,- 171.1201 ,- 182.5349 ,- 176.6730 ,- 179.3195 ,- 176.1272 ,- 169.3776 ,- 162.4078 ,- 154.2905 ,- 135.4225 ,- 110.2127 ,- 89.7239 ,- 70.7211 , 13.6800 ,- 25.7984 ,- 43.9200 ,- 52.5206 ,- 63.3535 ,- 82.5337 ,- 90.6017 ,- 93.2647 ,- 94.9546 ,- 95.4148 ,- 94.0373 ,- 87.8105 ,- 81.1069 ,- 74.5020 ,- 204.1185 , 32.0186 ,- 68.6762 ,
04-01-2022 ,12:41:46 ,       12538.353, 250  ,           10  , 32  , 111  ,- 55.2954 ,- 203.8094 ,- 274.4517 ,- 173.0467 ,- 181.5420 ,- 180.6182 ,- 179.5168 ,- 176.1272 ,- 169.0883 ,- 161.7075 ,- 153.6888 ,- 134.7321 ,- 109.2198 ,- 89.2274 ,- 69.8631 , 20.2225 ,- 19.8148 ,- 39.6428 ,- 49.5978 ,- 61.2493 ,- 81.3995 ,- 89.1288 ,- 92.3705 ,- 93.5047 ,- 94.6390 ,- 92.1370 ,- 86.2126 ,- 80.1305 ,- 71.6811 ,- 207.9881 , 31.9200 ,- 68.1962 ,
04-01-2022 ,12:41:46 ,       12538.817, 250  ,           10  , 32  , 111  ,- 51.2384 ,- 199.8182 ,- 269.9574 ,- 170.9294 ,- 180.8483 ,- 177.0675 ,- 178.2346 ,- 175.2297 ,- 168.4078 ,- 161.1091 ,- 153.4883 ,- 134.2357 ,- 109.6176 ,- 89.1288 ,- 69.2943 , 18.6608 ,- 21.2877 ,- 40.3069 ,- 49.4039 ,- 60.8976 ,- 80.7354 ,- 89.0302 ,- 91.4729 ,- 93.2154 ,- 93.4751 ,- 91.9464 ,- 85.5551 ,- 78.9568 ,- 72.1381 ,- 204.7135 , 30.1348 ,- 68.5776 ,
04-01-2022 ,12:41:47 ,       12539.332, 250  ,           10  , 32  , 111  ,- 58.8559 ,- 202.2872 ,- 273.4062 ,- 173.6253 ,- 183.4226 ,- 177.1661 ,- 180.5031 ,- 177.1234 ,- 170.2489 ,- 163.1048 ,- 154.9908 ,- 135.9157 ,- 110.7124 ,- 90.5129 ,- 71.0992 , 19.8345 ,- 17.7567 ,- 37.4565 ,- 47.4543 ,- 59.4083 ,- 79.9825 ,- 87.8532 ,- 91.0751 ,- 92.4395 ,- 93.7677 ,- 91.6603 ,- 86.3080 ,- 79.7392 ,- 70.5896 ,- 207.1957 , 31.8181 ,- 67.9069 ,
04-01-2022 ,12:41:47 ,       12539.848, 250  ,           10  , 32  , 111  ,- 52.7211 ,- 196.2050 ,- 266.3015 ,- 169.2921 ,- 180.4538 ,- 174.0099 ,- 177.6395 ,- 174.4341 ,- 167.9245 ,- 160.9119 ,- 153.2845 ,- 134.4330 ,- 110.3146 ,- 90.5129 ,- 70.9085 , 15.8269 ,- 23.1518 ,- 41.7337 ,- 51.0576 ,- 62.3869 ,- 81.8696 ,- 89.8159 ,- 92.3705 ,- 93.7940 ,- 94.0570 ,- 92.3244 ,- 85.5551 ,- 79.0554 ,- 71.6811 ,- 201.8368 , 30.3321 ,- 68.1009 ,
04-01-2022 ,12:41:48 ,       12540.313, 250  ,           10  , 32  , 111  ,- 56.1830 ,- 200.4823 ,- 268.9119 ,- 169.5815 ,- 177.4817 ,- 177.2648 ,- 176.1601 ,- 172.8428 ,- 165.9880 ,- 158.7157 ,- 150.7793 ,- 132.1645 ,- 107.1321 ,- 87.1496 ,- 68.1535 , 19.4433 ,- 19.1310 ,- 38.5019 ,- 48.1348 ,- 59.7600 ,- 80.0746 ,- 87.5573 ,- 90.6806 ,- 91.8609 ,- 93.1858 ,- 90.8055 ,- 85.2757 ,- 78.9568 ,- 71.5924 ,- 203.9179 , 30.7299 ,- 67.2362 ,
04-01-2022 ,12:41:48 ,       12540.827, 250  ,           10  , 32  , 111  ,- 55.4926 ,- 199.3415 ,- 267.1366 ,- 168.2335 ,- 177.8795 ,- 176.3771 ,- 175.4664 ,- 172.8428 ,- 166.1820 ,- 159.2154 ,- 151.1804 ,- 132.4571 ,- 107.4313 ,- 87.5442 ,- 69.1989 , 19.1507 ,- 19.6175 ,- 38.8800 ,- 48.5261 ,- 60.3715 ,- 80.3573 ,- 88.6357 ,- 91.0751 ,- 92.8274 ,- 92.9918 ,- 90.9009 ,- 84.4307 ,- 77.9770 ,- 70.5896 ,- 202.6292 , 32.5118 ,- 66.5688 ,
04-01-2022 ,12:41:49 ,       12541.342, 250  ,           10  , 32  , 111  ,- 47.8751 ,- 192.3059 ,- 261.9125 ,- 166.4056 ,- 177.4817 ,- 171.6428 ,- 174.6774 ,- 171.2483 ,- 164.9195 ,- 158.0154 ,- 150.1776 ,- 131.9672 ,- 107.7272 ,- 87.8433 ,- 68.3441 , 17.3918 ,- 21.0904 ,- 39.2614 ,- 48.2335 ,- 59.3195 ,- 78.6543 ,- 85.9858 ,- 89.0894 ,- 90.1184 ,- 91.3447 ,- 89.1913 ,- 83.6779 ,- 77.0992 ,- 69.6822 ,- 198.3618 , 31.0258 ,- 66.3748 ,
04-01-2022 ,12:41:49 ,       12541.857, 250  ,           10  , 32  , 111  ,- 63.8992 ,- 201.1464 ,- 266.3015 ,- 167.7535 ,- 175.8017 ,- 170.3606 ,- 173.3952 ,- 170.0549 ,- 163.8576 ,- 156.5195 ,- 148.5732 ,- 130.4812 ,- 106.2379 ,- 86.8537 ,- 68.2488 , 19.8345 ,- 16.2838 ,- 36.2203 ,- 46.4778 ,- 58.6192 ,- 78.9403 ,- 87.2614 ,- 89.7863 ,- 91.8609 ,- 92.1206 ,- 90.3321 ,- 84.1480 ,- 78.0789 ,- 71.5003 ,- 202.9250 , 31.1244 ,- 66.5688 ,
04-01-2022 ,12:41:50 ,       12542.322, 250  ,           10  , 32  , 111  ,- 58.3595 ,- 202.6686 ,- 272.3607 ,- 172.2774 ,- 180.4538 ,- 174.7990 ,- 178.0374 ,- 174.2368 ,- 167.5365 ,- 160.4121 ,- 152.3836 ,- 133.1508 ,- 108.5228 ,- 88.6357 ,- 69.7677 , 21.2022 ,- 17.4608 ,- 37.6471 ,- 47.6482 ,- 59.7600 ,- 79.9825 ,- 87.7546 ,- 90.9765 ,- 91.9562 ,- 93.2844 ,- 91.3776 ,- 85.7458 ,- 79.5420 ,- 71.0466 ,- 206.2029 , 31.2230 ,- 67.1409 ,
04-01-2022 ,12:41:50 ,       12542.837, 250  ,           10  , 32  , 111  ,- 44.5118 ,- 194.1141 ,- 264.5229 ,- 168.1382 ,- 179.7601 ,- 175.8839 ,- 176.8505 ,- 173.8357 ,- 167.6352 ,- 160.3135 ,- 152.8867 ,- 134.3343 ,- 109.7162 ,- 90.4143 ,- 70.4351 , 17.0992 ,- 24.4274 ,- 42.9699 ,- 51.9354 ,- 63.0017 ,- 82.3431 ,- 90.2072 ,- 92.5677 ,- 93.9880 ,- 93.9617 ,- 91.6603 ,- 84.9929 ,- 79.0554 ,- 70.4088 ,- 200.3475 , 29.8356 ,- 67.9069 ,
04-01-2022 ,12:41:51 ,       12543.353, 250  ,           10  , 32  , 111  ,- 49.2625 ,- 198.3913 ,- 268.9119 ,- 170.7354 ,- 180.3552 ,- 174.9963 ,- 178.0374 ,- 174.8319 ,- 168.0198 ,- 160.8100 ,- 152.8867 ,- 133.9398 ,- 108.9206 ,- 89.1288 ,- 69.2943 , 17.2932 ,- 22.7606 ,- 41.2603 ,- 50.3770 ,- 61.5978 ,- 81.2088 ,- 88.9316 ,- 91.8740 ,- 92.8274 ,- 93.7677 ,- 91.9464 ,- 85.8379 ,- 79.5420 ,- 71.5924 ,- 203.8193 , 32.1173 ,- 67.5255 ,
04-01-2022 ,12:41:51 ,       12543.867, 250  ,           10  , 32  , 111  ,- 46.0965 ,- 193.6374 ,- 265.8840 ,- 169.7754 ,- 181.1475 ,- 176.3771 ,- 178.1360 ,- 174.5327 ,- 168.0198 ,- 161.0105 ,- 153.0872 ,- 134.2357 ,- 109.3184 ,- 88.9316 ,- 70.1491 , 16.0241 ,- 24.1315 ,- 42.3025 ,- 51.0576 ,- 61.6866 ,- 80.8307 ,- 88.8329 ,- 91.2757 ,- 93.0214 ,- 93.2844 ,- 90.9009 ,- 84.8055 ,- 78.8581 ,- 70.3167 ,- 201.5376 , 31.7195 ,- 67.6209 ,
04-01-2022 ,12:41:52 ,       12544.332, 250  ,           10  , 32  , 111  ,- 64.8888 ,- 206.0911 ,- 272.3607 ,- 170.9294 ,- 177.7809 ,- 172.7278 ,- 175.7623 ,- 172.7409 ,- 165.6987 ,- 158.6138 ,- 150.2795 ,- 131.5694 ,- 106.9349 ,- 87.2483 ,- 68.9129 , 23.3491 ,- 14.2225 ,- 35.0795 ,- 45.7973 ,- 58.4450 ,- 79.2231 ,- 87.0674 ,- 90.2795 ,- 91.1836 ,- 92.4099 ,- 90.7102 ,- 84.7102 ,- 78.1743 ,- 70.3167 ,- 206.9952 , 31.8181 ,- 67.1409 ,
04-01-2022 ,12:41:52 ,       12544.848, 250  ,           10  , 32  , 111  ,- 55.4926 ,- 201.3371 ,- 268.7048 ,- 168.5228 ,- 176.6927 ,- 175.7853 ,- 174.2828 ,- 171.0511 ,- 164.7289 ,- 157.6176 ,- 149.6779 ,- 131.2735 ,- 107.3327 ,- 87.8433 ,- 69.1036 , 21.4948 ,- 18.2466 ,- 37.9332 ,- 47.8422 ,- 59.5825 ,- 79.8839 ,- 87.9485 ,- 90.3814 ,- 92.0548 ,- 92.2159 ,- 89.7600 ,- 83.5825 ,- 77.7831 ,- 68.8603 ,- 204.1185 , 30.3321 ,- 66.6641 ,
04-01-2022 ,12:41:53 ,       12545.362, 250  ,           10  , 32  , 111  ,- 51.4356 ,- 200.4823 ,- 272.0484 ,- 172.4680 ,- 180.9469 ,- 175.8839 ,- 178.3300 ,- 175.2297 ,- 168.1184 ,- 160.9119 ,- 152.7847 ,- 133.8412 ,- 108.8220 ,- 88.7343 ,- 69.4850 , 21.6888 ,- 17.7567 ,- 37.3611 ,- 47.3556 ,- 59.3195 ,- 79.8839 ,- 87.8532 ,- 90.8779 ,- 92.1502 ,- 93.1858 ,- 91.7557 ,- 85.4631 ,- 78.4669 ,- 70.1359 ,- 204.8122 , 31.6208 ,- 67.2362 ,
04-01-2022 ,12:41:53 ,       12545.827, 250  ,           10  , 32  , 111  ,- 44.4132 ,- 190.2149 ,- 261.4949 ,- 166.8856 ,- 179.7601 ,- 176.1798 ,- 176.4560 ,- 173.5398 ,- 167.2472 ,- 160.3135 ,- 152.5842 ,- 134.3343 ,- 110.0154 ,- 90.3157 ,- 70.2444 , 15.7315 ,- 24.0362 ,- 42.1151 ,- 50.7682 ,- 61.3348 ,- 80.0746 ,- 87.6559 ,- 90.1809 ,- 91.7622 ,- 92.2159 ,- 89.7600 ,- 83.5825 ,- 77.7831 ,- 69.9518 ,- 198.0626 , 30.1348 ,- 67.5255 ,
04-01-2022 ,12:41:54 ,       12546.343, 250  ,           10  , 32  , 111  ,- 55.8872 ,- 200.9590 ,- 268.9119 ,- 169.4861 ,- 178.5732 ,- 175.8839 ,- 176.4560 ,- 173.5398 ,- 166.7606 ,- 159.8138 ,- 151.8806 ,- 133.1508 ,- 108.6247 ,- 88.8329 ,- 69.8631 , 17.7830 ,- 22.5633 ,- 41.8291 ,- 51.2515 ,- 62.8274 ,- 82.3431 ,- 89.9146 ,- 92.8669 ,- 93.6987 ,- 94.5403 ,- 92.8965 ,- 86.5874 ,- 80.0318 ,- 72.2269 ,- 203.8193 , 30.5293 ,- 68.5776 ,
04-01-2022 ,12:41:54 ,       12546.857, 250  ,           10  , 32  , 111  ,- 58.1622 ,- 203.3327 ,- 273.6166 ,- 173.7206 ,- 182.5349 ,- 175.5880 ,- 179.8127 ,- 176.0253 ,- 169.5716 ,- 162.3091 ,- 154.0900 ,- 135.3239 ,- 110.4132 ,- 89.9211 ,- 70.6258 , 19.1507 ,- 19.0291 ,- 38.5973 ,- 48.2335 ,- 59.9343 ,- 80.4526 ,- 88.3431 ,- 91.0751 ,- 92.7288 ,- 93.4751 ,- 90.9962 ,- 85.0883 ,- 79.2494 ,- 71.7732 ,- 207.0938 , 30.8285 ,- 68.1009 ,
04-01-2022 ,12:41:55 ,       12547.372, 250  ,           10  , 32  , 111  ,- 60.6346 ,- 203.4281 ,- 270.1678 ,- 170.1601 ,- 178.7705 ,- 171.3502 ,- 176.8505 ,- 173.9376 ,- 167.3426 ,- 160.4121 ,- 152.1831 ,- 133.6439 ,- 108.9206 ,- 89.3261 ,- 70.9085 , 18.6608 ,- 20.2093 ,- 40.1162 ,- 50.3770 ,- 62.4757 ,- 83.0992 ,- 90.9929 ,- 94.0603 ,- 95.0532 ,- 95.8981 ,- 94.2247 ,- 87.7151 ,- 80.9096 ,- 73.1376 ,- 205.4072 , 31.6208 ,- 68.8669 ,
04-01-2022 ,12:41:55 ,       12547.837, 250  ,           10  , 32  , 111  ,- 55.0948 ,- 199.3415 ,- 267.5541 ,- 168.9075 ,- 177.7809 ,- 174.3058 ,- 175.6637 ,- 172.1458 ,- 165.6001 ,- 158.2160 ,- 149.9771 ,- 131.4707 ,- 106.9349 ,- 87.6461 ,- 69.5803 , 17.0006 ,- 23.1518 ,- 42.5885 ,- 52.3266 ,- 63.7907 ,- 83.7600 ,- 91.5814 ,- 94.1590 ,- 95.7305 ,- 96.2861 ,- 93.4653 ,- 87.3403 ,- 81.2022 ,- 73.8642 ,- 203.6220 , 30.8285 ,- 69.1529 ,
04-01-2022 ,12:41:56 ,       12548.353, 250  ,           10  , 32  , 111  ,- 63.5047 ,- 202.6686 ,- 269.5399 ,- 170.7354 ,- 180.2565 ,- 175.4894 ,- 177.4423 ,- 174.3354 ,- 167.4412 ,- 160.6094 ,- 152.3836 ,- 133.6439 ,- 108.5228 ,- 88.7343 ,- 70.5272 , 18.1710 ,- 19.5222 ,- 39.1660 ,- 48.9140 ,- 60.9863 ,- 80.9261 ,- 88.7343 ,- 91.6735 ,- 92.8274 ,- 93.5737 ,- 92.0417 ,- 85.8379 ,- 78.9568 ,- 71.3162 ,- 205.2100 , 31.1244 ,- 67.9069 ,
04-01-2022 ,12:41:56 ,       12548.867, 250  ,           10  , 32  , 111  ,- 60.1414 ,- 202.7639 ,- 269.9574 ,- 170.1601 ,- 178.6719 ,- 173.9113 ,- 176.1601 ,- 172.7409 ,- 166.4713 ,- 159.3141 ,- 150.9798 ,- 132.7562 ,- 108.2269 ,- 88.6357 ,- 69.9584 , 19.6373 ,- 18.5392 ,- 38.4066 ,- 48.5261 ,- 60.4603 ,- 81.0214 ,- 89.0302 ,- 91.9726 ,- 93.4061 ,- 94.0570 ,- 91.5650 ,- 85.4631 ,- 79.4466 ,- 71.5003 ,- 205.3086 , 30.4307 ,- 67.5255 ,
04-01-2022 ,12:41:57 ,       12549.332, 250  ,           10  , 32  , 111  ,- 59.3491 ,- 200.6730 ,- 266.6138 ,- 167.1749 ,- 175.2067 ,- 173.9113 ,- 173.8883 ,- 170.7519 ,- 164.2423 ,- 157.0193 ,- 148.9743 ,- 130.2839 ,- 106.4351 ,- 86.3606 ,- 67.9628 , 21.7874 ,- 15.4981 ,- 35.5562 ,- 45.7973 ,- 58.1819 ,- 78.6543 ,- 86.9688 ,- 89.7863 ,- 91.1836 ,- 91.9266 ,- 90.5195 ,- 84.2400 ,- 77.6844 ,- 70.4088 ,- 203.0237 , 33.0082 ,- 66.1841 ,
04-01-2022 ,12:41:57 ,       12549.848, 250  ,           10  , 32  , 111  ,- 65.0861 ,- 201.2417 ,- 267.4489 ,- 168.8121 ,- 176.7913 ,- 174.3058 ,- 174.5787 ,- 171.1497 ,- 164.4362 ,- 157.3184 ,- 149.1749 ,- 130.8790 ,- 106.6357 ,- 87.3469 ,- 69.0083 , 16.3167 ,- 18.7364 ,- 37.7392 ,- 47.5496 ,- 59.4937 ,- 79.9825 ,- 87.8532 ,- 90.9765 ,- 92.6335 ,- 93.7677 ,- 91.0916 ,- 85.6505 ,- 79.7392 ,- 71.5003 ,- 203.7207 , 30.1348 ,- 67.2362 ,
04-01-2022 ,12:41:58 ,       12550.362, 250  ,           10  , 32  , 111  ,- 46.7869 ,- 195.0642 ,- 266.0911 ,- 168.9075 ,- 179.2670 ,- 173.6154 ,- 176.4560 ,- 173.5398 ,- 166.9546 ,- 159.8138 ,- 151.9825 ,- 133.0521 ,- 108.6247 ,- 88.6357 ,- 68.6269 , 18.7595 ,- 21.2877 ,- 39.7381 ,- 48.7200 ,- 59.8455 ,- 79.1277 ,- 86.9688 ,- 89.5858 ,- 90.7957 ,- 91.3447 ,- 89.8554 ,- 83.4905 ,- 76.7080 ,- 68.7715 ,- 201.3371 , 30.4307 ,- 66.1841 ,
04-01-2022 ,12:41:58 ,       12550.877, 250  ,           10  , 32  , 111  ,- 58.3595 ,- 204.2861 ,- 272.7815 ,- 171.6987 ,- 179.3656 ,- 177.1661 ,- 177.4423 ,- 174.0363 ,- 167.2472 ,- 159.8138 ,- 151.8806 ,- 132.9535 ,- 108.0264 ,- 88.0406 ,- 68.9129 , 22.2740 ,- 16.5797 ,- 36.7891 ,- 46.9644 ,- 58.8822 ,- 79.6965 ,- 87.6559 ,- 90.6806 ,- 92.1502 ,- 93.2844 ,- 90.7102 ,- 85.0883 ,- 79.1507 ,- 70.4088 ,- 206.9952 , 31.5222 ,- 67.2362 ,
04-01-2022 ,12:41:59 ,       12551.343, 250  ,           10  , 32  , 111  ,- 54.8976 ,- 199.8182 ,- 268.5996 ,- 169.9661 ,- 179.9574 ,- 171.6428 ,- 176.8505 ,- 173.6384 ,- 167.3426 ,- 160.0110 ,- 152.0845 ,- 133.4466 ,- 108.7233 ,- 88.7343 ,- 68.7222 , 20.1271 ,- 18.1480 ,- 37.5518 ,- 47.1617 ,- 59.0565 ,- 79.2231 ,- 87.0674 ,- 89.7863 ,- 91.3776 ,- 91.7327 ,- 90.2368 ,- 83.7732 ,- 77.0992 ,- 69.8631 ,- 204.4176 , 30.6312 ,- 67.0455 ,
04-01-2022 ,12:41:59 ,       12551.857, 250  ,           10  , 32  , 111  ,- 50.9425 ,- 199.5322 ,- 269.0171 ,- 170.2554 ,- 180.2565 ,- 178.4483 ,- 177.9387 ,- 174.6346 ,- 168.0198 ,- 160.7113 ,- 152.8867 ,- 134.1404 ,- 109.6176 ,- 89.8225 ,- 69.5803 , 19.8345 ,- 19.8148 ,- 38.9754 ,- 48.4274 ,- 59.8455 ,- 79.6011 ,- 87.1661 ,- 90.0822 ,- 91.1836 ,- 92.1206 ,- 89.5726 ,- 83.5825 ,- 77.6844 ,- 68.9524 ,- 203.7207 , 29.7370 ,- 67.2362 ,
04-01-2022 ,12:42:00 ,       12552.372, 250  ,           10  , 32  , 111  ,- 59.4477 ,- 204.0955 ,- 271.3185 ,- 171.1201 ,- 180.0593 ,- 177.7579 ,- 177.5409 ,- 174.7332 ,- 167.8291 ,- 160.6094 ,- 152.6828 ,- 133.7425 ,- 108.8220 ,- 88.6357 ,- 68.8176 , 20.7123 ,- 16.4811 ,- 35.7436 ,- 45.6033 ,- 57.3041 ,- 77.3326 ,- 85.3973 ,- 87.8959 ,- 89.6351 ,- 89.7929 ,- 88.4318 ,- 81.9880 ,- 75.7315 ,- 68.4987 ,- 205.7064 , 30.4307 ,- 65.8028 ,
