04-01-2022 ,12:45:51 ,       12783.884, 250  ,           10  , 32  , 111  ,- 190.5798 ,- 297.9289 ,- 345.9980 ,- 218.9360 ,- 200.4955 ,- 200.4889 ,- 193.5913 ,- 186.0330 ,- 175.7557 ,- 165.5409 ,- 155.1486 ,- 133.0883 ,- 104.3968 ,- 83.0729 ,- 67.0554 , 30.0066 , 23.4575 , 7.0389 ,- 4.7211 ,- 18.2367 ,- 41.3721 ,- 50.1403 ,- 55.1573 ,- 59.1781 ,- 61.9135 ,- 63.2022 ,- 64.2609 ,- 64.6061 ,- 63.9124 ,- 278.8736 , 29.7469 ,- 61.2362 ,
04-01-2022 ,12:45:52 ,       12784.398, 250  ,           10  , 32  , 111  ,- 200.1765 ,- 302.3048 ,- 348.7136 ,- 221.6319 ,- 199.8018 ,- 202.2609 ,- 194.9722 ,- 186.7300 ,- 176.5316 ,- 166.3398 ,- 155.0467 ,- 132.7924 ,- 104.2981 ,- 83.0729 ,- 67.2461 , 29.2274 , 23.6548 , 7.1343 ,- 4.5238 ,- 18.2367 ,- 41.9376 ,- 50.7288 ,- 56.1535 ,- 59.7567 ,- 63.1726 ,- 65.5759 ,- 66.7989 ,- 66.6576 ,- 67.7326 ,- 281.2538 , 30.3419 ,- 62.5776 ,
04-01-2022 ,12:45:53 ,       12784.912, 250  ,           10  , 32  , 111  ,- 202.1557 ,- 306.7761 ,- 350.3870 ,- 223.0785 ,- 201.1891 ,- 224.6500 ,- 195.9617 ,- 189.6165 ,- 179.0500 ,- 168.7332 ,- 157.4532 ,- 135.3601 ,- 106.0866 ,- 84.4570 ,- 69.1463 , 32.8406 , 26.4033 , 8.8438 ,- 3.3567 ,- 17.7107 ,- 42.4110 ,- 52.1030 ,- 57.3436 ,- 61.6932 ,- 64.7211 ,- 66.0526 ,- 67.4532 ,- 67.6340 ,- 68.0976 ,- 284.3344 , 29.1518 ,- 64.1096 ,
04-01-2022 ,12:45:53 ,       12785.378, 250  ,           10  , 32  , 111  ,- 211.7557 ,- 308.3936 ,- 346.6227 ,- 222.3059 ,- 196.9316 ,- 243.3864 ,- 194.3804 ,- 187.5256 ,- 177.1135 ,- 167.5365 ,- 156.0494 ,- 134.1732 ,- 104.4954 ,- 83.6647 ,- 70.6685 , 32.0614 , 27.3830 , 9.7940 ,- 2.6729 ,- 17.5364 ,- 42.5063 ,- 51.9091 ,- 57.5441 ,- 61.4992 ,- 64.9151 ,- 67.5715 ,- 68.6762 ,- 68.2192 ,- 69.1891 ,- 283.8380 , 30.8384 ,- 64.0143 ,
04-01-2022 ,12:45:54 ,       12785.893, 250  ,           10  , 32  , 111  ,- 201.5639 ,- 310.0111 ,- 365.6550 ,- 231.0675 ,- 211.9826 ,- 199.5026 ,- 203.6648 ,- 195.2911 ,- 184.2806 ,- 173.3228 ,- 162.1678 ,- 139.4105 ,- 109.3644 ,- 87.1266 ,- 70.7606 , 30.5951 , 25.2263 , 8.3704 ,- 3.6493 ,- 17.8882 ,- 42.7924 ,- 52.2017 ,- 57.7414 ,- 62.2718 ,- 65.6910 ,- 67.3809 ,- 68.8636 ,- 68.9031 ,- 68.9162 ,- 291.4818 , 29.4510 ,- 64.7803 ,
04-01-2022 ,12:45:54 ,       12786.407, 250  ,           10  , 32  , 111  ,- 199.6834 ,- 307.9202 ,- 357.4983 ,- 226.6390 ,- 205.6440 ,- 202.4615 ,- 200.2094 ,- 192.9996 ,- 181.9563 ,- 171.7250 ,- 160.3628 ,- 137.6319 ,- 107.7765 ,- 85.8444 ,- 70.0965 , 32.2554 , 25.4203 , 7.7984 ,- 4.4285 ,- 18.9403 ,- 44.0187 ,- 53.5759 ,- 59.1354 ,- 63.0444 ,- 66.3683 ,- 68.7124 ,- 69.4258 ,- 69.1003 ,- 69.9157 ,- 287.4117 , 30.9370 ,- 64.0143 ,
04-01-2022 ,12:45:55 ,       12786.923, 250  ,           10  , 32  , 111  ,- 215.4182 ,- 321.0446 ,- 374.8539 ,- 237.4226 ,- 214.2609 ,- 208.8692 ,- 205.7393 ,- 197.3787 ,- 185.7338 ,- 175.3185 ,- 163.7721 ,- 140.8932 ,- 110.9557 ,- 89.0072 ,- 71.3326 , 30.7891 , 25.7129 , 8.2751 ,- 4.3299 ,- 19.2033 ,- 44.4921 ,- 53.8718 ,- 59.5332 ,- 63.4324 ,- 66.8548 ,- 68.3310 ,- 69.7085 ,- 69.6888 ,- 70.3726 ,- 296.3443 , 30.2433 ,- 65.5463 ,
04-01-2022 ,12:45:55 ,       12787.388, 250  ,           10  , 32  , 111  ,- 214.4286 ,- 324.0922 ,- 377.1553 ,- 239.2505 ,- 216.8352 ,- 206.6993 ,- 208.9974 ,- 200.6664 ,- 189.4160 ,- 178.5108 ,- 166.8790 ,- 143.1650 ,- 111.9486 ,- 88.5140 ,- 72.7562 , 33.4291 , 27.2844 , 9.4159 ,- 3.3567 ,- 18.5030 ,- 44.3014 ,- 54.3617 ,- 59.9310 ,- 64.2050 ,- 67.5321 ,- 70.2313 ,- 71.1189 ,- 70.4680 ,- 72.3715 ,- 301.7065 , 30.0460 ,- 66.2170 ,
04-01-2022 ,12:45:56 ,       12787.902, 250  ,           10  , 32  , 111  ,- 210.3716 ,- 318.6676 ,- 363.4588 ,- 231.6461 ,- 206.9327 ,- 255.4193 ,- 204.6544 ,- 198.1776 ,- 187.2856 ,- 176.7157 ,- 165.4752 ,- 142.5699 ,- 111.6527 ,- 88.8099 ,- 73.4236 , 31.5715 , 25.5189 , 8.0844 ,- 4.5238 ,- 19.2033 ,- 44.5874 ,- 54.0658 ,- 59.8291 ,- 64.0110 ,- 67.6274 ,- 68.9984 ,- 70.5535 ,- 71.1518 ,- 71.4641 ,- 294.8582 , 31.7293 ,- 66.9830 ,
04-01-2022 ,12:45:56 ,       12788.418, 250  ,           10  , 32  , 111  ,- 202.9481 ,- 314.6730 ,- 368.0583 ,- 232.8988 ,- 211.5848 ,- 201.2779 ,- 204.4538 ,- 196.0867 ,- 184.4746 ,- 173.5234 ,- 161.3656 ,- 136.8428 ,- 105.1924 ,- 88.9085 ,- 83.4050 , 30.5951 , 21.8893 , 4.1852 ,- 8.1304 ,- 22.6192 ,- 47.4214 ,- 57.1102 ,- 62.4165 ,- 66.8187 ,- 69.9518 ,- 72.5096 ,- 73.5584 ,- 73.7918 ,- 76.3759 ,- 295.2527 , 31.0356 ,- 66.8877 ,
04-01-2022 ,12:45:56 ,       12788.883, 250  ,           10  , 32  , 111  ,- 225.1168 ,- 325.2298 ,- 369.4161 ,- 235.9793 ,- 211.2889 ,- 219.6198 ,- 204.8516 ,- 196.6850 ,- 185.4445 ,- 174.7201 ,- 162.7694 ,- 139.6077 ,- 109.5650 ,- 87.3272 ,- 73.8050 , 32.6466 , 27.1858 , 9.0345 ,- 4.3299 ,- 19.8148 ,- 46.4778 ,- 56.3244 ,- 62.3178 ,- 66.6214 ,- 70.1458 ,- 71.7502 ,- 73.1836 ,- 73.4992 ,- 74.4658 ,- 300.2171 , 30.0460 ,- 66.6970 ,
04-01-2022 ,12:45:57 ,       12789.397, 250  ,           10  , 32  , 111  ,- 209.3820 ,- 319.3350 ,- 368.5810 ,- 234.3420 ,- 211.0916 ,- 218.4363 ,- 204.7530 ,- 195.8861 ,- 184.4746 ,- 172.7245 ,- 160.1623 ,- 134.5677 ,- 102.5064 ,- 89.4050 ,- 86.5414 , 34.1129 , 26.1074 , 7.3249 ,- 5.9869 ,- 21.3929 ,- 47.5167 ,- 57.6000 ,- 63.2121 ,- 67.4926 ,- 70.7277 ,- 73.3644 ,- 74.2159 ,- 74.6696 ,- 79.2888 ,- 297.3372 , 29.0532 ,- 66.8877 ,
04-01-2022 ,12:45:58 ,       12789.912, 250  ,           10  , 32  , 111  ,- 242.6336 ,- 333.5081 ,- 375.1695 ,- 241.2725 ,- 213.7645 ,- 218.5349 ,- 205.6407 ,- 197.2801 ,- 185.7338 ,- 174.7201 ,- 162.8680 ,- 140.0023 ,- 109.2658 ,- 87.8203 ,- 77.6055 , 28.2510 , 26.0088 , 9.2252 ,- 3.4553 ,- 18.7628 ,- 45.1529 ,- 54.9502 ,- 61.2230 ,- 65.2702 ,- 69.3699 ,- 71.0861 ,- 72.9962 ,- 73.5978 ,- 75.8302 ,- 307.5651 , 30.5392 ,- 68.9951 ,
04-01-2022 ,12:45:58 ,       12790.428, 250  ,           10  , 32  , 111  ,- 209.3820 ,- 318.3815 ,- 369.1038 ,- 234.3420 ,- 211.8839 ,- 205.2231 ,- 205.3448 ,- 196.1853 ,- 185.0565 ,- 174.0231 ,- 162.2664 ,- 139.0160 ,- 107.8751 ,- 85.6439 ,- 72.8548 , 30.7891 , 24.5392 , 6.5622 ,- 6.1808 ,- 21.0411 ,- 46.0044 ,- 55.8345 ,- 61.0225 ,- 65.5595 ,- 68.6926 ,- 71.0861 ,- 72.2433 ,- 72.1283 ,- 74.3737 ,- 297.8336 , 31.4334 ,- 66.7924 ,
04-01-2022 ,12:45:59 ,       12790.893, 250  ,           10  , 32  , 111  ,- 214.1294 ,- 323.9969 ,- 371.8227 ,- 236.7486 ,- 212.1798 ,- 225.2418 ,- 206.2324 ,- 198.5722 ,- 187.2856 ,- 176.8143 ,- 165.4752 ,- 141.4850 ,- 110.7551 ,- 87.9222 ,- 72.4735 , 35.0893 , 28.4614 , 9.7940 ,- 3.2581 ,- 18.2367 ,- 44.1140 ,- 53.8718 ,- 59.8291 ,- 63.8203 ,- 67.7261 ,- 69.6625 ,- 71.3063 ,- 71.4444 ,- 72.4636 ,- 300.9141 , 29.9441 ,- 67.3677 ,
04-01-2022 ,12:45:59 ,       12791.409, 250  ,           10  , 32  , 111  ,- 212.8439 ,- 320.2851 ,- 367.2232 ,- 233.8587 ,- 210.1020 ,- 222.2829 ,- 205.0489 ,- 197.6779 ,- 186.7037 ,- 176.5152 ,- 164.6730 ,- 141.5836 ,- 111.4521 ,- 88.3168 ,- 71.4280 , 32.1567 , 26.3014 , 8.7485 ,- 3.8433 ,- 18.5030 ,- 43.5452 ,- 53.2833 ,- 58.5370 ,- 62.8537 ,- 65.8850 ,- 68.2357 ,- 69.0510 ,- 68.9031 ,- 69.7348 ,- 297.7350 , 29.8455 ,- 66.0263 ,
