04-01-2022 ,12:55:53 ,       13385.313, 250  ,           10  , 32  , 111  , 100.8855 ,- 109.7228 ,- 274.5010 ,- 215.1913 ,- 324.3848 ,- 279.4884 ,- 341.7668 ,- 353.9903 ,- 355.8380 ,- 352.7805 ,- 345.9257 ,- 321.9158 ,- 282.0495 ,- 246.0100 ,- 208.8034 ,- 292.7574 ,- 505.4731 ,- 479.9740 ,- 446.5975 ,- 430.2446 ,- 428.5547 ,- 435.8304 ,- 424.0736 ,- 410.2687 ,- 396.0265 ,- 366.0627 ,- 308.7092 ,- 259.6900 ,- 208.9086 ,- 265.9563 , 89.3261 ,- 195.8270 ,
04-01-2022 ,12:55:53 ,       13385.827, 250  ,           10  , 32  , 111  , 93.7644 ,- 126.2565 ,- 289.9695 ,- 222.5064 ,- 329.2374 ,- 284.3213 ,- 345.3207 ,- 357.3766 ,- 358.9416 ,- 355.8774 ,- 349.2364 ,- 325.0785 ,- 283.3448 ,- 248.2883 ,- 210.0363 ,- 276.0429 ,- 489.1531 ,- 470.7422 ,- 441.8172 ,- 429.2780 ,- 430.8265 ,- 437.9904 ,- 427.8578 ,- 413.4643 ,- 400.8758 ,- 371.6714 ,- 314.9098 ,- 266.2390 ,- 216.2861 ,- 273.0051 , 86.1535 ,- 197.1683 ,
04-01-2022 ,12:55:54 ,       13386.292, 250  ,           10  , 32  , 111  , 105.9288 ,- 125.7831 ,- 296.2391 ,- 228.1875 ,- 335.2802 ,- 290.4363 ,- 352.4353 ,- 364.3498 ,- 365.8260 ,- 362.2654 ,- 355.5585 ,- 329.8226 ,- 288.3158 ,- 253.6308 ,- 213.8401 ,- 286.2084 ,- 508.1263 ,- 487.2068 ,- 455.9608 ,- 441.3109 ,- 440.7717 ,- 448.9975 ,- 437.1125 ,- 422.6599 ,- 408.6314 ,- 378.8024 ,- 320.3607 ,- 270.6379 ,- 220.2905 ,- 279.1596 , 83.4806 ,- 203.1091 ,
04-01-2022 ,12:55:54 ,       13386.808, 250  ,           10  , 32  , 111  , 91.2954 ,- 120.4603 ,- 285.6856 ,- 222.7004 ,- 336.2698 ,- 289.1541 ,- 354.0166 ,- 366.9372 ,- 369.6068 ,- 366.7596 ,- 360.1744 ,- 335.6550 ,- 294.8780 ,- 257.9870 ,- 218.7848 ,- 297.4489 ,- 513.3373 ,- 489.3931 ,- 456.3520 ,- 440.8704 ,- 439.7296 ,- 446.5383 ,- 435.3208 ,- 420.0463 ,- 406.6917 ,- 376.5208 ,- 318.3881 ,- 268.7804 ,- 217.8313 ,- 274.4944 , 88.2379 ,- 203.3031 ,
04-01-2022 ,12:55:55 ,       13387.322, 250  ,           10  , 32  , 111  , 104.0483 ,- 122.9327 ,- 293.2078 ,- 226.6456 ,- 334.6851 ,- 290.0418 ,- 351.8435 ,- 363.1531 ,- 364.6621 ,- 360.9668 ,- 353.4511 ,- 328.8330 ,- 287.7174 ,- 251.1585 ,- 212.0352 ,- 287.0862 ,- 504.1942 ,- 480.5427 ,- 447.6693 ,- 431.4742 ,- 429.2156 ,- 436.6161 ,- 424.9679 ,- 410.7520 ,- 396.3191 ,- 365.8720 ,- 309.3667 ,- 261.1563 ,- 212.8242 ,- 276.9733 , 84.7661 ,- 197.1683 ,
04-01-2022 ,12:55:55 ,       13387.837, 250  ,           10  , 32  , 111  , 87.4389 ,- 128.4428 ,- 289.8643 ,- 222.3157 ,- 330.2270 ,- 285.3076 ,- 346.7048 ,- 358.3728 ,- 360.2994 ,- 357.2747 ,- 350.4429 ,- 325.9662 ,- 285.7284 ,- 250.8593 ,- 212.2259 ,- 278.1930 ,- 486.7959 ,- 467.0304 ,- 437.6222 ,- 424.5339 ,- 424.5767 ,- 432.0989 ,- 420.8879 ,- 406.5865 ,- 393.6035 ,- 364.2545 ,- 308.8966 ,- 260.9590 ,- 212.1864 ,- 273.4029 , 84.4702 ,- 196.4023 ,
04-01-2022 ,12:55:56 ,       13388.303, 250  ,           10  , 32  , 111  , 99.1069 ,- 127.8708 ,- 291.6429 ,- 223.3744 ,- 329.8325 ,- 285.3076 ,- 346.6062 ,- 358.5733 ,- 360.5920 ,- 357.3734 ,- 350.6402 ,- 325.5717 ,- 286.5240 ,- 249.5738 ,- 210.0363 ,- 275.7470 ,- 494.4594 ,- 475.6901 ,- 445.9137 ,- 432.1745 ,- 432.9109 ,- 441.1367 ,- 429.2484 ,- 414.7202 ,- 400.9745 ,- 370.6259 ,- 312.6544 ,- 264.4801 ,- 214.9185 ,- 273.8993 , 89.0302 ,- 197.2637 ,
04-01-2022 ,12:55:56 ,       13388.817, 250  ,           10  , 32  , 111  , 97.1277 ,- 120.9370 ,- 289.0292 ,- 224.5283 ,- 335.2802 ,- 289.4500 ,- 352.2380 ,- 364.5471 ,- 366.3092 ,- 363.1629 ,- 356.3607 ,- 330.9076 ,- 290.1043 ,- 254.1273 ,- 216.9798 ,- 300.4769 ,- 516.7795 ,- 490.3466 ,- 455.9608 ,- 439.3778 ,- 435.8435 ,- 442.8068 ,- 430.3432 ,- 415.4961 ,- 402.3323 ,- 372.0528 ,- 316.5076 ,- 266.6303 ,- 216.1020 ,- 276.4769 , 85.0653 ,- 201.4818 ,
04-01-2022 ,12:55:57 ,       13389.332, 250  ,           10  , 32  , 111  , 101.7765 ,- 126.2565 ,- 295.7163 ,- 227.9935 ,- 337.1607 ,- 291.8171 ,- 354.4112 ,- 366.3421 ,- 367.5717 ,- 364.1624 ,- 357.0643 ,- 331.2068 ,- 288.9108 ,- 253.3349 ,- 212.7946 ,- 286.8922 ,- 506.3575 ,- 484.6359 ,- 453.0348 ,- 438.5000 ,- 438.1186 ,- 446.4430 ,- 434.2260 ,- 420.2402 ,- 406.3071 ,- 375.9520 ,- 318.0100 ,- 268.4878 ,- 218.1042 ,- 279.3569 , 86.9491 ,- 201.3864 ,
04-01-2022 ,12:55:57 ,       13389.848, 250  ,           10  , 32  , 111  , 96.2368 ,- 124.8329 ,- 290.7026 ,- 224.2390 ,- 331.9103 ,- 286.7870 ,- 348.8780 ,- 361.2627 ,- 363.6923 ,- 360.5690 ,- 354.0528 ,- 328.9317 ,- 288.4144 ,- 252.5426 ,- 212.6993 ,- 281.8095 ,- 495.9356 ,- 476.1635 ,- 445.9137 ,- 432.7038 ,- 433.0063 ,- 440.6435 ,- 429.8468 ,- 414.8188 ,- 402.6216 ,- 373.4764 ,- 316.6950 ,- 267.5081 ,- 219.5639 ,- 274.3925 , 86.6499 ,- 200.5218 ,
