04-01-2022 ,13:13:48 ,       14460.376, 250  ,           10  , 32  , 111  ,- 1079.8033 ,- 1188.1815 ,- 1258.1990 ,- 873.7254 ,- 673.7593 ,- 688.9319 ,- 623.2179 ,- 580.6819 ,- 534.0627 ,- 490.6096 ,- 444.4671 ,- 365.3098 ,- 296.2719 ,- 287.6747 ,- 280.9810 , 45.0148 , 95.8521 , 70.2576 , 39.9847 ,- 0.7660 ,- 75.6625 ,- 105.3864 ,- 124.5436 ,- 141.3667 ,- 155.4905 ,- 169.7097 ,- 189.2878 ,- 206.4133 ,- 243.2484 ,- 1065.3113 , 83.9770 ,- 191.9081 ,
04-01-2022 ,13:13:49 ,       14460.891, 250  ,           10  , 32  , 111  ,- 1094.9398 ,- 1228.6329 ,- 1340.5256 ,- 912.1616 ,- 703.5193 ,- 697.3286 ,- 653.2935 ,- 611.9905 ,- 564.5461 ,- 524.1833 ,- 481.4041 ,- 402.7761 ,- 319.9399 ,- 278.6664 ,- 251.9771 , 45.0148 , 98.0121 , 74.1535 , 44.1732 , 4.4022 ,- 69.8006 ,- 99.0083 ,- 117.8828 ,- 134.4034 ,- 148.2247 ,- 160.6817 ,- 179.7042 ,- 195.1694 ,- 224.6697 ,- 1047.3737 , 83.7798 ,- 192.4834 ,
04-01-2022 ,13:13:49 ,       14461.406, 250  ,           10  , 32  , 111  ,- 1054.6132 ,- 1195.2927 ,- 1293.0615 ,- 886.8564 ,- 685.9598 ,- 683.0042 ,- 635.0897 ,- 594.4409 ,- 547.7493 ,- 507.3932 ,- 462.3323 ,- 381.9191 ,- 305.0237 ,- 281.6385 ,- 257.6845 , 53.4148 , 101.9343 , 74.8209 , 43.3940 , 2.3869 ,- 73.2033 ,- 103.0324 ,- 122.0582 ,- 138.4669 ,- 151.9036 ,- 165.5278 ,- 183.6494 ,- 199.5683 ,- 232.5009 ,- 1043.0865 , 82.7869 ,- 188.1700 ,
04-01-2022 ,13:13:50 ,       14461.921, 250  ,           10  , 32  , 111  ,- 1048.3436 ,- 1177.6182 ,- 1280.9103 ,- 875.0767 ,- 672.1713 ,- 666.3061 ,- 621.9324 ,- 579.4819 ,- 530.8573 ,- 488.6107 ,- 444.4671 ,- 365.9048 ,- 305.2210 ,- 292.8199 ,- 283.0719 , 45.9913 , 95.1650 , 69.8795 , 39.4981 ,- 0.7660 ,- 75.0937 ,- 104.6992 ,- 123.6494 ,- 139.5288 ,- 153.6494 ,- 166.2872 ,- 185.2472 ,- 202.1130 ,- 236.4166 ,- 1015.7825 , 80.5085 ,- 188.2686 ,
04-01-2022 ,13:13:50 ,       14462.386, 250  ,           10  , 32  , 111  ,- 1101.6138 ,- 1221.1371 ,- 1322.0226 ,- 907.7167 ,- 702.7269 ,- 698.4168 ,- 654.0858 ,- 611.5894 ,- 566.1965 ,- 525.4786 ,- 483.8140 ,- 405.6429 ,- 313.7722 ,- 271.4434 ,- 245.1322 , 34.5600 , 91.4400 , 70.6389 , 41.8356 , 2.2126 ,- 71.8817 ,- 101.1650 ,- 120.2697 ,- 136.9184 ,- 150.5491 ,- 164.1009 ,- 182.1469 ,- 197.3228 ,- 226.7640 ,- 1050.2635 , 86.8505 ,- 194.2061 ,
04-01-2022 ,13:13:51 ,       14462.901, 250  ,           10  , 32  , 111  ,- 1109.7836 ,- 1205.0900 ,- 1264.6428 ,- 883.6706 ,- 678.3193 ,- 705.7286 ,- 628.2645 ,- 583.4732 ,- 536.4891 ,- 492.9077 ,- 446.9756 ,- 364.0243 ,- 298.7574 ,- 292.0276 ,- 275.8456 , 44.7189 , 100.5601 , 76.5304 , 45.1463 , 3.4389 ,- 73.8642 ,- 104.4066 ,- 124.3464 ,- 141.3667 ,- 156.2631 ,- 169.9924 ,- 190.5075 ,- 208.4648 ,- 244.0670 ,- 1065.2126 , 82.4910 ,- 193.9201 ,
04-01-2022 ,13:13:51 ,       14463.416, 250  ,           10  , 32  , 111  ,- 1059.1929 ,- 1195.2927 ,- 1289.3629 ,- 884.7325 ,- 683.5795 ,- 695.8491 ,- 632.4200 ,- 588.4573 ,- 540.3718 ,- 498.6019 ,- 453.0972 ,- 377.3690 ,- 322.0276 ,- 302.3213 ,- 276.4144 , 43.4499 , 92.3211 , 68.7387 , 39.4981 , 0.2860 ,- 73.4894 ,- 103.1310 ,- 122.3573 ,- 139.7228 ,- 153.8434 ,- 168.3782 ,- 188.2522 ,- 205.2396 ,- 237.9651 ,- 1065.9097 , 84.8713 ,- 192.9634 ,
04-01-2022 ,13:13:52 ,       14463.931, 250  ,           10  , 32  , 111  ,- 1080.5989 ,- 1181.1721 ,- 1241.4089 ,- 867.4459 ,- 668.9954 ,- 692.4891 ,- 618.7664 ,- 575.6946 ,- 525.6167 ,- 482.6172 ,- 436.7378 ,- 355.1279 ,- 293.0895 ,- 290.7421 ,- 277.0818 , 49.1178 , 102.6181 , 76.9118 , 44.9524 , 3.0871 ,- 75.0017 ,- 105.7809 ,- 126.0362 ,- 142.9151 ,- 157.7195 ,- 171.2286 ,- 191.3557 ,- 209.1486 ,- 245.9804 ,- 1067.6028 , 83.2833 ,- 194.0154 ,
04-01-2022 ,13:13:52 ,       14464.396, 250  ,           10  , 32  , 111  ,- 1066.2614 ,- 1205.2806 ,- 1293.0615 ,- 892.0706 ,- 689.8294 ,- 692.1932 ,- 642.8058 ,- 600.4211 ,- 552.5066 ,- 510.0923 ,- 465.8435 ,- 385.3777 ,- 301.7393 ,- 274.3136 ,- 263.7700 , 51.6559 , 100.2674 , 73.5847 , 42.0296 , 0.3715 ,- 76.8921 ,- 107.7436 ,- 127.3283 ,- 144.6543 ,- 158.7847 ,- 172.7508 ,- 191.9179 ,- 208.9546 ,- 243.7941 ,- 1084.6493 , 83.6811 ,- 195.7415 ,
04-01-2022 ,13:13:53 ,       14464.911, 250  ,           10  , 32  , 111  ,- 1068.5529 ,- 1213.8319 ,- 1312.6133 ,- 901.2465 ,- 694.4913 ,- 690.4146 ,- 645.2814 ,- 602.1176 ,- 553.7690 ,- 510.8912 ,- 464.8408 ,- 377.5662 ,- 298.1624 ,- 290.7421 ,- 272.9919 , 55.3677 , 103.3085 , 75.2022 , 43.1967 , 0.2860 ,- 78.8746 ,- 109.7064 ,- 130.1129 ,- 146.9754 ,- 161.7864 ,- 175.0291 ,- 194.3607 ,- 210.8122 ,- 245.4314 ,- 1056.5398 , 84.2762 ,- 193.9201 ,
