04-01-2022 ,13:12:01 ,       14353.864, 250  ,           10  , 32  , 111  ,- 948.9835 ,- 1113.3474 ,- 1222.1333 ,- 829.9172 ,- 673.0853 ,- 656.2491 ,- 633.1335 ,- 596.6534 ,- 554.0814 ,- 516.2074 ,- 476.2063 ,- 399.4326 ,- 305.8292 ,- 259.9662 ,- 236.7749 , 51.7447 , 84.1842 , 51.5310 , 19.2296 ,- 22.0603 ,- 96.9338 ,- 125.8094 ,- 143.5431 ,- 158.3968 ,- 171.2943 ,- 181.1179 ,- 193.9924 ,- 202.8100 ,- 223.7656 ,- 986.2296 , 84.9699 ,- 193.2560 ,
04-01-2022 ,13:12:02 ,       14354.379, 250  ,           10  , 32  , 111  ,- 793.0623 ,- 1033.3748 ,- 1164.6285 ,- 776.5450 ,- 641.2475 ,- 624.1483 ,- 603.6562 ,- 568.3400 ,- 526.5110 ,- 488.5285 ,- 448.5044 ,- 370.9613 ,- 290.7158 ,- 269.3689 ,- 259.7853 , 71.7732 , 81.9255 , 43.1671 , 11.0433 ,- 28.0175 ,- 98.0680 ,- 126.1053 ,- 143.0434 ,- 157.7195 ,- 169.2593 ,- 179.9771 ,- 192.9601 ,- 203.3952 ,- 227.1355 ,- 948.5792 , 84.3748 ,- 187.4105 ,
04-01-2022 ,13:12:03 ,       14354.894, 250  ,           10  , 32  , 111  ,- 859.3156 ,- 1077.9557 ,- 1195.6445 ,- 806.3643 ,- 657.5116 ,- 633.7286 ,- 620.4727 ,- 586.6819 ,- 545.0502 ,- 507.7121 ,- 468.1745 ,- 391.5257 ,- 295.4895 ,- 253.9300 ,- 242.7651 , 75.6789 , 95.0696 , 55.1441 , 20.1074 ,- 23.4608 ,- 101.0006 ,- 131.3097 ,- 149.8061 ,- 164.9754 ,- 178.4648 ,- 188.8143 ,- 202.5437 ,- 212.6829 ,- 236.7881 ,- 997.8844 , 84.7694 ,- 193.4500 ,
04-01-2022 ,13:12:03 ,       14355.41, 250  ,            10  , 32  , 111  ,- 876.1122 ,- 1112.8707 ,- 1244.2001 ,- 836.2887 ,- 685.7823 ,- 661.3878 ,- 648.8650 ,- 613.2069 ,- 570.6841 ,- 534.0923 ,- 493.5718 ,- 417.5279 ,- 321.7415 ,- 264.7169 ,- 233.7305 , 72.1611 , 88.7935 , 49.0587 , 14.7485 ,- 27.5803 ,- 102.0395 ,- 131.4083 ,- 148.4154 ,- 163.4269 ,- 174.9765 ,- 185.1091 ,- 197.2834 ,- 206.0352 ,- 225.4029 ,- 1031.7638 , 82.5896 ,- 199.8675 ,
04-01-2022 ,13:12:04 ,       14355.875, 250  ,           10  , 32  , 111  ,- 878.6964 ,- 1092.7239 ,- 1234.9059 ,- 826.8300 ,- 680.2294 ,- 665.3395 ,- 637.7855 ,- 600.0463 ,- 556.9943 ,- 516.9077 ,- 476.5088 ,- 395.8753 ,- 303.4424 ,- 274.4155 ,- 262.2577 , 58.8756 , 81.6329 , 46.5863 , 14.0647 ,- 27.0543 ,- 101.5661 ,- 130.7212 ,- 148.9119 ,- 163.9102 ,- 176.9130 ,- 187.4828 ,- 201.6034 ,- 211.3152 ,- 234.1481 ,- 959.8328 , 85.6636 ,- 197.9508 ,
04-01-2022 ,13:12:04 ,       14356.391, 250  ,           10  , 32  , 111  ,- 831.4985 ,- 1109.4154 ,- 1279.3717 ,- 845.5566 ,- 696.9932 ,- 678.8749 ,- 655.3943 ,- 619.4896 ,- 578.0617 ,- 540.6907 ,- 500.6994 ,- 422.3706 ,- 323.1322 ,- 267.8829 ,- 231.1629 , 76.9480 , 88.4976 , 48.2992 , 14.4559 ,- 26.0022 ,- 97.7853 ,- 126.3025 ,- 142.6488 ,- 157.2363 ,- 168.5820 ,- 178.7409 ,- 190.8001 ,- 199.1935 ,- 217.1179 ,- 981.3474 , 83.5825 ,- 196.7081 ,
04-01-2022 ,13:12:05 ,       14356.905, 250  ,           10  , 32  , 111  ,- 801.2026 ,- 1032.5134 ,- 1161.3606 ,- 777.0251 ,- 636.0891 ,- 616.2447 ,- 596.8310 ,- 562.6556 ,- 523.1115 ,- 486.0331 ,- 446.6961 ,- 373.1345 ,- 288.3289 ,- 252.3453 ,- 241.9103 , 74.7025 , 87.1233 , 47.0630 , 13.0915 ,- 28.7211 ,- 102.7036 ,- 131.2110 ,- 148.6127 ,- 162.5557 ,- 174.9765 ,- 184.4417 ,- 196.4352 ,- 205.5486 ,- 228.5031 ,- 939.0186 , 83.7798 ,- 186.4538 ,
04-01-2022 ,13:12:05 ,       14357.37, 250  ,            10  , 32  , 111  ,- 829.1150 ,- 1064.1475 ,- 1210.8401 ,- 804.0497 ,- 663.0677 ,- 643.7067 ,- 624.4310 ,- 589.9729 ,- 549.5181 ,- 514.0079 ,- 476.4068 ,- 402.2994 ,- 311.0007 ,- 257.0960 ,- 220.9908 , 68.0581 , 85.4565 , 48.7759 , 16.7934 ,- 23.2011 ,- 94.1918 ,- 122.3738 ,- 138.7694 ,- 153.1760 ,- 164.5119 ,- 174.2763 ,- 185.9146 ,- 193.8182 ,- 210.1086 ,- 943.7003 , 84.7694 ,- 186.7431 ,
04-01-2022 ,13:12:06 ,       14357.886, 250  ,           10  , 32  , 111  ,- 822.4574 ,- 1053.9852 ,- 1172.0127 ,- 788.1243 ,- 643.1313 ,- 629.1850 ,- 606.4244 ,- 570.7302 ,- 529.9071 ,- 491.6255 ,- 451.5126 ,- 373.5323 ,- 290.3180 ,- 272.1404 ,- 258.4538 , 75.4817 , 85.9464 , 44.3080 , 10.2641 ,- 31.7852 ,- 105.2549 ,- 133.6636 ,- 151.0982 ,- 164.7815 ,- 176.9130 ,- 186.9141 ,- 199.4434 ,- 209.4576 ,- 232.6916 ,- 966.8060 , 83.4806 ,- 192.5853 ,
04-01-2022 ,13:12:06 ,       14358.4, 250  ,             10  , 32  , 111  ,- 848.2887 ,- 1078.2417 ,- 1210.9453 ,- 810.8059 ,- 663.8601 ,- 641.1357 ,- 623.6387 ,- 587.4808 ,- 545.2441 ,- 506.7126 ,- 466.1690 ,- 388.0638 ,- 304.0407 ,- 277.0884 ,- 263.4938 , 71.4773 , 88.0077 , 48.4899 , 14.0647 ,- 28.0175 ,- 102.9864 ,- 132.1908 ,- 148.9119 ,- 164.0089 ,- 175.5585 ,- 185.2965 ,- 197.5629 ,- 207.4028 ,- 230.3212 ,- 997.9830 , 84.5721 ,- 194.5020 ,
